id	text	property	subject	object
29	Huberman is married to former Ireland rugby captain Brian O'Driscoll	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Amy_Huberman	http://dbpedia.org/resource/Brian_O'Driscoll
30	Elizabeth supplanted the Duchess, gaining the affections of William Cavendish, 5th Duke of Devonshire	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Cavendish,_Duchess_of_Devonshire	http://dbpedia.org/resource/William_Cavendish,_5th_Duke_of_Devonshire
31	Jaime de Marichalar y Sáenz de Tejada (born in Pamplona on 7 April 1963) is the former husband of the Infanta Elena, Duchess of Lugo	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jaime_de_Marichalar	http://dbpedia.org/resource/Infanta_Elena,_Duchess_of_Lugo
32	Ross married William B. Ross	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Nellie_Tayloe_Ross	http://dbpedia.org/resource/William_B._Ross
33	Menelaus (/ˌmɛnɪˈleɪəs/; Greek: Μενέλαος, Menelaos, from < μένος· vigor, rage, power + λαός· people, "wrath of the people") was a king of Mycenaean (pre-Dorian) Sparta, the husband of Helen of Troy	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Menelaus	http://dbpedia.org/resource/Helen_of_Troy
34	Isabella married Hugh X of Lusignan	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Isabella_of_Angoulême	http://dbpedia.org/resource/Hugh_X_of_Lusignan
35	of Katherine Swynford	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/John_of_Gaunt	http://dbpedia.org/resource/Katherine_Swynford
36	Anna was the second wife of William the Silent	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Anna_of_Saxony	http://dbpedia.org/resource/William_the_Silent
37	Marshall was married to Anna Nicole Smith	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/J._Howard_Marshall	http://dbpedia.org/resource/Anna_Nicole_Smith
38	Louise of the Netherlands (Wilhelmina Frederika Alexandrine Anna Louise; 5 August 1828 – 30 March 1871) was the Queen of Sweden and Norway as spouse of King Charles XV of Sweden and IV of Norway	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Louise_of_the_Netherlands	http://dbpedia.org/resource/Charles_XV_of_Sweden
39	Maria Anna of Savoy (Italian: Maria Anna Ricciarda Carolina Margherita Pia; 19 September 1803 – 4 May 1884) was the wife of Emperor Ferdinand I of Austria	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Anna_of_Savoy	http://dbpedia.org/resource/Ferdinand_I_of_Austria
40	Louise of Mecklenburg-Güstrow (28 August 1667 – 15 March 1721) was Queen consort of Denmark and Norway as the first spouse of the King Frederick IV of Denmark	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Louise_of_Mecklenburg-Güstrow	http://dbpedia.org/resource/Frederick_IV_of_Denmark
41	Leia commands a Rebel base and evades Vader as she falls in love with the smuggler Han Solo	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Princess_Leia	http://dbpedia.org/resource/Han_Solo
42	of Charles VI of France, she married Henry V of England	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Catherine_of_Valois	http://dbpedia.org/resource/Henry_V_of_England
43	Tiberius would later marry Augustus' daughter (from his marriage to Scribonia), Julia the Elder	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tiberius	http://dbpedia.org/resource/Julia_the_Elder
44	Ava Helen Pauling (December 24, 1903 – December 7, 1981) was an American human rights activist and wife of Nobel Prize winner Linus Pauling	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Ava_Helen_Pauling	http://dbpedia.org/resource/Linus_Pauling
45	Maximilian expanded the influence of the House of Habsburg through war and his marriage in 1477 to Mary of Burgundy	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maximilian_I,_Holy_Roman_Emperor	http://dbpedia.org/resource/Mary_of_Burgundy
46	Stephen married Matilda of Boulogne	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Stephen,_King_of_England	http://dbpedia.org/resource/Matilda_of_Boulogne
47	the 1050s to Matilda of Flanders	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/William_the_Conqueror	http://dbpedia.org/resource/Matilda_of_Flanders
48	Maria Luisa of Savoy (Maria Luisa Gabriella; 17 September 1688 – 14 February 1714) was a Savoyard princess and the first wife of Philip V of Spain	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Luisa_of_Savoy	http://dbpedia.org/resource/Philip_V_of_Spain
49	Thompson was married to Fred Thompson	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jeri_Kehn_Thompson	http://dbpedia.org/resource/Fred_Thompson
50	Christine Anne Perfect (born 12 July 1943), professionally known as Christine McVie after her marriage to John McVie	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Christine_McVie	http://dbpedia.org/resource/John_McVie
51	Taylor's acting career began to decline in the late 1960s, although she continued starring in films until the mid-1970s, after which she focused on supporting the career of her sixth husband, Senator John Warner	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elizabeth_Taylor	http://dbpedia.org/resource/John_Warner
52	Browne has a son, Nicholas, with former wife Karen Allen	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kale_Browne	http://dbpedia.org/resource/Karen_Allen
53	Caroline Middleton DeCamp Benn (13 October 1926 – 22 November 2000), formerly Viscountess Stansgate, was an educationalist and writer, and wife of the British Labour politician Tony Benn	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Caroline_Benn	http://dbpedia.org/resource/Tony_Benn
54	Esposito now resides in Los Angeles with her wife and fellow comedian Rhea Butcher	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Cameron_Esposito	http://dbpedia.org/resource/Rhea_Butcher
55	Tamar chose, in 1191, the Alan prince David Soslan	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tamar_of_Georgia	http://dbpedia.org/resource/David_Soslan
56	of Portugal and Elizabeth, Duchess of Exeter (by his first wife Blanche of Lancaster	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/John_of_Gaunt	http://dbpedia.org/resource/Blanche_of_Lancaster
57	Chen and his wife Wu Shu-chen	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Chen_Shui-bian	http://dbpedia.org/resource/Wu_Shu-chen
58	Empress Wu (1114–1197) was a Chinese Empress consort of the Song Dynasty, married to Emperor Gaozong of Song	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Empress_Wu_(Song_dynasty)	http://dbpedia.org/resource/Emperor_Gaozong_of_Song
59	Maria Teresa Fontela Goulart (born August 23, 1940) was the wife of the 24th president of Brazil, João Goulart	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Maria_Teresa_Fontela_Goulart	http://dbpedia.org/resource/João_Goulart
60	Eva Duarte de Perón (7 May 1919 – 26 July 1952) was the second wife of Argentine President Juan Perón	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Eva_Perón	http://dbpedia.org/resource/Juan_Perón
61	Montag began dating fellow cast member Spencer Pratt	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Heidi_Montag	http://dbpedia.org/resource/Spencer_Pratt
62	Jacques Vergès (5 March 1925 – 15 August 2013) was a lawyer who earned fame continually from the 1950s, first as an anti-colonialist communist figure and then for defending a long string of well-known clients, from an anti-colonialist Algerian militant, Djamila Bouhired	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jacques_Vergès	http://dbpedia.org/resource/Djamila_Bouhired
63	Olga married cavalry officer Nikolai Kulikovsky	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Grand_Duchess_Olga_Alexandrovna_of_Russia	http://dbpedia.org/resource/Nikolai_Kulikovsky
64	María Bonita, thanks to the anthem composed exclusively for her, as a wedding gift by her third husband, the Mexican composer Agustín Lara	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/María_Félix	http://dbpedia.org/resource/Agustín_Lara
65	Simons married fellow actress Sarah Tansey	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Hywel_Simons	http://dbpedia.org/resource/Sarah_Tansey
66	Balzac married Ewelina Hańska	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Honoré_de_Balzac	http://dbpedia.org/resource/Ewelina_Hańska
67	Koechlin was married to filmmaker Anurag Kashyap	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kalki_Koechlin	http://dbpedia.org/resource/Anurag_Kashyap
68	Jenkin is married to Bernadette Davis	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Guy_Jenkin	http://dbpedia.org/resource/Bernadette_Davis
69	Lydia Marie Clarke (born April 14, 1923) is an American actress and photographer, and the widow of Academy Award-winning actor Charlton Heston	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Lydia_Clarke	http://dbpedia.org/resource/Charlton_Heston
70	Sigrid the Haughty, also known as Sigríð Storråda, is a queen appearing in Norse sagas as wife, first of Eric the Victorious of Sweden, then Sweyn Forkbeard	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Sigrid_the_Haughty	http://dbpedia.org/resource/Sweyn_Forkbeard
71	Diana Rosamond Constance Grace Irene Gould, later Diana Menuhin, Baroness Menuhin (12 November 1912 – 25 January 2003) was a British ballerina and occasional actress and singer, who is best remembered as the second wife of the violinist Yehudi Menuhin	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Diana_Gould_(dancer)	http://dbpedia.org/resource/Yehudi_Menuhin
72	Ho co-founded Plush Home, Inc., an all-encompassing interior design firm and furniture line, in 2003 with his wife, Nina Petronzio	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Steven_Ho_(martial_artist)	http://dbpedia.org/resource/Nina_Petronzio
73	Elisabeth Neumann-Viertel was the second wife of film director Berthold Viertel	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elisabeth_Neumann-Viertel	http://dbpedia.org/resource/Berthold_Viertel
74	Molander from his first marriage to actress Karin Molander	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Gustaf_Molander	http://dbpedia.org/resource/Karin_Molander
75	Alexandre Mnouchkine married twice, the second time to the comedian Simone Renant	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Alexandre_Mnouchkine	http://dbpedia.org/resource/Simone_Renant
76	Ramesh Sippy has been married twice; his current wife is actress Kiran Juneja	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Ramesh_Sippy	http://dbpedia.org/resource/Kiran_Juneja
77	of the House of Wittelsbach, was Queen consort of Germany from 1246 to 1254 by her marriage to King Conrad IV of Germany	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Elisabeth_of_Bavaria,_Queen_of_Germany	http://dbpedia.org/resource/Conrad_IV_of_Germany
78	Pryce and her former husband, MP Chris Huhne	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Vicky_Pryce	http://dbpedia.org/resource/Chris_Huhne
79	Jeshm Afet Hanimefendi (Arabic: جشم آفت هانم افندى‎‎)(Turkish: Çeşm İfet Hanımefendi) was the third wife of Khedive Isma'il Pasha 	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Jeshm_Afet_Hanimefendi	http://dbpedia.org/resource/Isma'il_Pasha
80	Honkasalo returned to fiction with Fire-Eater (1998) and Concrete Night (2013), both of which were written by Pirkko Saisio	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Pirjo_Honkasalo	http://dbpedia.org/resource/Pirkko_Saisio
81	Reginald married Alice of Normandy	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Reginald_I,_Count_of_Burgundy	http://dbpedia.org/resource/Alice_of_Normandy
82	Roger married Ida, apparently Ida de Tosny	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Roger_Bigod,_2nd_Earl_of_Norfolk	http://dbpedia.org/resource/Ida_de_Tosny
83	MacKenzie Bezos (born Mackenzi S. Tuttle; born April 7, 1970) is an American novelist and wife of Jeff Bezos	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/MacKenzie_Bezos	http://dbpedia.org/resource/Jeff_Bezos
84	Piper's central love interest throughout the series is Leo Wyatt	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Piper_Halliwell	http://dbpedia.org/resource/Leo_Wyatt
85	Edelman is married to Marian Wright Edelman	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Peter_Edelman	http://dbpedia.org/resource/Marian_Wright_Edelman
86	Wafaa Sleiman (born 20 June 1952) is the former First Lady of Lebanon (2008–2014), the wife of President Michel Suleiman	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Wafaa_Sleiman	http://dbpedia.org/resource/Michel_Suleiman
87	French is married to Rob Pike	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Renée_French	http://dbpedia.org/resource/Rob_Pike
88	Irma Yakovlevna Raush (Russian: Ирма Яковлевна Рауш; born 21 April 1938) is a Russian actress and the first wife of film director Andrei Tarkovsky	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Irma_Raush	http://dbpedia.org/resource/Andrei_Tarkovsky
89	Pattie Maie Menzies GBE (2 March 1899 – 30 August 1995) was the wife of Australia's longest-serving Prime Minister, Sir Robert Menzies	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Pattie_Menzies	http://dbpedia.org/resource/Robert_Menzies
90	Pattie) Deakin CBE (née Browne; 1 January 1863 – 30 December 1934) was the wife of Alfred Deakin	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Pattie_Deakin	http://dbpedia.org/resource/Alfred_Deakin
91	Bean became friends with reporter Pip Courtney	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/John_Bean_(cinematographer)	http://dbpedia.org/resource/Pip_Courtney
92	Hero Ibrahim Ahmed (born 1948) is the daughter of Ibrahim Ahmad, the spouse of Jalal Talabani	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Hero_Ibrahim_Ahmed	http://dbpedia.org/resource/Jalal_Talabani
93	Moan was for a period married to the author André Bjerke	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Henny_Moan	http://dbpedia.org/resource/André_Bjerke
94	Alex" Gerrard (née Curran; born 23 September 1982) is an English model, fashion columnist for the Daily Mirror, and the wife of former Liverpool and England captain Steven Gerrard	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Alex_Curran	http://dbpedia.org/resource/Steven_Gerrard
95	Sharlto is married to fellow South African actress and fashion model Tanit Phoenix	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Sharlto_Copley	http://dbpedia.org/resource/Tanit_Phoenix
96	Entissar Mohameed Amer El-sisi (Arabic: انتصار عامر‎‎; also spelled Intissar Amer) is the wife and cousin of the Sixth President of Egypt, Abdel Fattah el-Sisi	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Entissar_Amer	http://dbpedia.org/resource/Abdel_Fattah_el-Sisi
97	Konstancja married Ludwik Skumin Tyszkiewicz	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Konstancja_Poniatowska	http://dbpedia.org/resource/Ludwik_Skumin_Tyszkiewicz
98	Hatami and actress Zari Khoshkam, and is married to actor Ali Mosaffa	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Leila_Hatami	http://dbpedia.org/resource/Ali_Mosaffa
99	Smethurst, and is married to fellow actor Rakie Ayola	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Adam_Smethurst	http://dbpedia.org/resource/Rakie_Ayola
100	Burstall's wife, Betty Burstall	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Tim_Burstall	http://dbpedia.org/resource/Betty_Burstall
101	of Aragon and the second wife of King James I of Aragon	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Violant_of_Hungary	http://dbpedia.org/resource/James_I_of_Aragon
102	Joseph Charles "Joe" Wilson IV (born November 6, 1949) is a former United States diplomat best known for his 2002 trip to Niger to investigate allegations that Saddam Hussein was attempting to purchase yellowcake uranium; his New York Times op-ed piece, "What I Didn't Find in Africa"; and the subsequent leaking of information pertaining to his wife Valerie Plame	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Joseph_C._Wilson	http://dbpedia.org/resource/Valerie_Plame
103	Hedtoft was married to Ella Gudrun Ingeborg Holleufer	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Hans_Hedtoft	http://dbpedia.org/resource/Ella_Gudrun_Ingeborg_Holleufer
104	Princess Louise Maximilienne Caroline Emmanuele of Stolberg-Gedern (20 September 1752 – 29 January 1824) was the wife of the Jacobite claimant to the English and Scottish thrones Charles Edward Stuart	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Princess_Louise_of_Stolberg-Gedern	http://dbpedia.org/resource/Charles_Edward_Stuart
105	Yamaguchi retired at the height of her popularity to marry her frequent costar, Tomokazu Miura	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Momoe_Yamaguchi	http://dbpedia.org/resource/Tomokazu_Miura
106	Shiranthi Rajapaksa (born Wickramasinghe) is the wife of the sixth President of Sri Lanka, Mahinda Rajapaksa	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Shiranthi_Rajapaksa	http://dbpedia.org/resource/Mahinda_Rajapaksa
107	Moore was married to actress Mollie Sugden	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/William_Moore_(actor)	http://dbpedia.org/resource/Mollie_Sugden
108	Alexandra, Countess of Frederiksborg, RE (born Alexandra Christina Manley on 30 June 1964) was the first wife of Prince Joachim of Denmark	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Alexandra,_Countess_of_Frederiksborg	http://dbpedia.org/resource/Prince_Joachim_of_Denmark
109	Christopher Paul O'Neill (born 27 June 1974) is an American-British financier and the husband of Princess Madeleine, Duchess of Hälsingland and Gästrikland	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Christopher_O'Neill	http://dbpedia.org/resource/Princess_Madeleine,_Duchess_of_Hälsingland_and_Gästrikland
110	Wolff is married to Alison Stewart	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Bill_Wolff_(television_executive)	http://dbpedia.org/resource/Alison_Stewart
111	Cameron is also an active Evangelical Christian, partnering with Ray Comfort in the evangelical ministry The Way of the Master, and has co-founded The Firefly Foundation with his wife, actress Chelsea Noble	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Kirk_Cameron	http://dbpedia.org/resource/Chelsea_Noble
112	Heigl is married to singer Josh Kelley	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Katherine_Heigl	http://dbpedia.org/resource/Josh_Kelley
113	Martin McAleese (born 24 March 1951) is a former member of Seanad Éireann and the husband of the former President of Ireland, Mary McAleese	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Martin_McAleese	http://dbpedia.org/resource/Mary_McAleese
114	Helen Robson Kemper Walton (December 3, 1919 – April 19, 2007) was the wife of Wal-Mart and Sam's Club founder Sam Walton	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Helen_Walton	http://dbpedia.org/resource/Sam_Walton
115	Breslin married NFL mogul Art Modell	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Patricia_Breslin	http://dbpedia.org/resource/Art_Modell
116	Bridges was the matriarch of an acting family, which included her late husband, Lloyd Bridges	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Dorothy_Bridges	http://dbpedia.org/resource/Lloyd_Bridges
117	of Prince Frederick Charles of Prussia and later became second wife of Prince Henry of the Netherlands then the first wife of Prince Albert of Saxe-Altenburg	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Princess_Marie_of_Prussia_(1855–1888)	http://dbpedia.org/resource/Prince_Albert_of_Saxe-Altenburg
118	Greatorex was married to the noted Australian poet and journalist Elizabeth Riddell	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Ted_Greatorex	http://dbpedia.org/resource/Elizabeth_Riddell
119	of Berengar II of Italy	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Willa_of_Tuscany	http://dbpedia.org/resource/Berengar_II_of_Italy
120	Baker had been married to Joan Blackman	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Joby_Baker	http://dbpedia.org/resource/Joan_Blackman
121	Cusack married British actor Jeremy Irons	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Sinéad_Cusack	http://dbpedia.org/resource/Jeremy_Irons
122	Mary Easson is married to prominent businessman and former unionist Michael Easson	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Mary_Easson	http://dbpedia.org/resource/Michael_Easson
123	Aida Maud Boyer McAnn Flemming, CM (1896 – January 25, 1994) was the wife of Hugh John Flemming	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Aida_McAnn_Flemming	http://dbpedia.org/resource/Hugh_John_Flemming
124	John was twice married, firstly to film editor Russell Lloyd, from 1943 to 1949, and secondly to politician John Silkin	http://dbpedia.org/ontology/spouse	http://dbpedia.org/resource/Rosamund_John	http://dbpedia.org/resource/John_Silkin
