id	text	property	subject	object
15	Curry first rose to prominence with his portrayal of Dr Frank-N-Furter in the 1975 cult film The Rocky Horror Picture Show, reprising the role he had originated in the 1973 London and 1974 Los Angeles	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Tim_Curry	http://dbpedia.org/resource/Los_Angeles
16	Darren R. Levine (born April 3, 1960 in Los Angeles, California, United States) is a martial artist, an entrepreneur, and a prosecutor for the Los Angeles County	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Darren_Levine	http://dbpedia.org/resource/Los_Angeles
17	Gary Lee Miller is a professor of Computer Science at Carnegie Mellon University, Pittsburgh	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Gary_Miller_(computer_scientist)	http://dbpedia.org/resource/Pittsburgh
18	Ahmed Aboutaleb (Arabic: أحمد أبو طالب‎‎; born August 29, 1961) is a Dutch Labour Party (Partij van de Arbeid; PvdA) politician who has been the Mayor of Rotterdam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ahmed_Aboutaleb	http://dbpedia.org/resource/Rotterdam
19	Robert Daniell of Llanddewi Brefi, Cardigan County, Wales (Born 20 April 1646) arrived in Charleston, South Carolina	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Robert_Daniell	http://dbpedia.org/resource/Charleston,_South_Carolina
20	Lionell Spruill, Sr. (born December 28, 1946, in South Norfolk, now Chesapeake, Virginia	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Lionell_Spruill	http://dbpedia.org/resource/Chesapeake,_Virginia
21	Roy represents the 10th Norfolk District, which includes the Town of Franklin, Massachusetts	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jeffrey_Roy	http://dbpedia.org/resource/Franklin,_Massachusetts
22	Kelvin, which flows close by his laboratory at the University of Glasgow	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/William_Thomson,_1st_Baron_Kelvin	http://dbpedia.org/resource/Glasgow
23	Kelvin, which flows close by his laboratory at the University of Glasgow	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/William_Thomson,_1st_Baron_Kelvin	http://dbpedia.org/resource/Glasgow
24	Akhil started his education at Chaitanya Vidyalaya, before heading to study in Australia for two years and returned to complete his studies at Oakridge International School, Hyderabad	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Akhil_Akkineni	http://dbpedia.org/resource/Hyderabad
25	Glenn Dale Cunningham (September 16, 1943 – May 25, 2004) was an American Democratic Party politician, who was the first African American Mayor of Jersey City, New Jersey	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Glenn_Cunningham_(New_Jersey)	http://dbpedia.org/resource/Jersey_City,_New_Jersey
26	John O'Donovan (Irish: Seán Ó Donnabháin; 25 July 1806 – 10 December 1861), from Atateemore, in the parish of Kilcolumb, County Kilkenny	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/John_O'Donovan_(scholar)	http://dbpedia.org/resource/Kilkenny
27	David Day (September 19, 1825 – 1896) was a politician from Minnesota Territory and a former member of the Minnesota Territory House of Representatives, representing Long Prairie, Minnesota	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/David_Day_(Minnesota_politician)	http://dbpedia.org/resource/Long_Prairie,_Minnesota
28	Richard Foster (August 9, 1946 – October 13, 2009) was a Democratic member of the Alaska House of Representatives, representing various districts centered on Nome, Alaska	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Richard_Foster_(Alaska_politician)	http://dbpedia.org/resource/Nome,_Alaska
29	Simons was first elected as a member of the National Assembly in 1996, representing the district of Paramaribo	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jennifer_Simons	http://dbpedia.org/resource/Paramaribo
30	Thomas McKean (March 19, 1734 – June 24, 1817) was an American lawyer and politician from New Castle, in New Castle County, Delaware and Philadelphia	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Thomas_McKean	http://dbpedia.org/resource/Philadelphia
31	Mahtab Keramati (Persian: مهتاب کرامتی‎‎, born October 17, 1970 in Tehran	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mahtab_Keramati	http://dbpedia.org/resource/Tehran
32	Brian Ashton was a city councillor in Toronto	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Brian_Ashton_(politician)	http://dbpedia.org/resource/Toronto
33	Humphrey died of bladder cancer at his home in Waverly, Minnesota	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Hubert_Humphrey	http://dbpedia.org/resource/Waverly,_Minnesota
34	Greenfeld retired from national competitions in 1999 following the Pan American Games in Winnipeg	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sherman_Greenfeld	http://dbpedia.org/resource/Winnipeg
35	Mariana Duque Mariño (born 12 August 1989) is a Colombian tennis player, born in Bogotá	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mariana_Duque	http://dbpedia.org/resource/Bogotá
36	Maqbool is currently based in Dubai, United Arab Emirates	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Khawaja_Adil_Maqbool	http://dbpedia.org/resource/Dubai
37	Rajan Sippy shifted to Dubai	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rajan_Sippy	http://dbpedia.org/resource/Dubai
38	Arjun Munda (born 3 May 1968 in Khrangajhar, Jamshedpur	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Arjun_Munda	http://dbpedia.org/resource/Jamshedpur
39	Olga Olehivna Fridman (Ukrainian: Ольга Олегівна Фрідман; born 30 September 1998 in Kiev	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Olga_Fridman	http://dbpedia.org/resource/Kiev
40	Muhammad Abdul Haque (Bengali: মুহাম্মদ আব্দুল হক), widely known as M A Haque (এম এ হক) (born, July 1, 1954 in Balaganj Upazila, Sylhet) is a veteran politician and philanthropist from Sylhet Division	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Muhammad_Abdul_Haque	http://dbpedia.org/resource/Sylhet
41	Muhammad Abdul Haque (Bengali: মুহাম্মদ আব্দুল হক), widely known as M A Haque (এম এ হক) (born, July 1, 1954 in Balaganj Upazila, Sylhet	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Muhammad_Abdul_Haque	http://dbpedia.org/resource/Sylhet
42	Laura Kate Trevelyan (born 21 August 1968) is a BBC anchor/correspondent based in New York City	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Laura_Trevelyan	http://dbpedia.org/resource/New_York_City
43	Frank J. Esposito (born March 24, 1928, Bronx, New York — died Norwalk, January 9, 2013) was the mayor of Norwalk, Connecticut	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Frank_Esposito_(politician)	http://dbpedia.org/resource/Norwalk,_Connecticut
44	Thibault was a city councillor in Le Bic in 2003, then was elected into the Canadian House of Commons in the Canadian federal election, 2004 for the Bloc Québécois in the riding of Rimouski-Neigette—Témiscouata—Les Basques	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Louise_Thibault	http://dbpedia.org/resource/Rimouski
45	Rewati Raman Singh (born 5 October 1943) is an Indian politician for the Allahabad	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rewati_Raman_Singh	http://dbpedia.org/resource/Allahabad
46	Amit Vilasrao Deshmukh, was a Minister of State in Government of Maharashtra led by Congress and currently he is a Member of Legislative Assembly from Maharashtra in the Government of Maharashtra from Latur City	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Amit_Deshmukh	http://dbpedia.org/resource/Latur
47	Irrgang studied political science at VU University Amsterdam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ewout_Irrgang	http://dbpedia.org/resource/Amsterdam
48	Irrgang studied political science at VU University Amsterdam and economics at the University of Amsterdam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ewout_Irrgang	http://dbpedia.org/resource/Amsterdam
49	Claudia Hill is a German costume and fashion designer, based in Berlin	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Claudia_Hill	http://dbpedia.org/resource/Berlin
50	Todd H. Stroger (born January 14, 1963) is the former president of the Cook County, Illinois Board and a former alderman for the 8th Ward in Chicago	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Todd_Stroger	http://dbpedia.org/resource/Chicago
51	Rogers was appointed as the Board President of the Chicago	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/John_W._Rogers_Jr.	http://dbpedia.org/resource/Chicago
52	Melody Gilbert is an award-winning independent documentary filmmaker, and educator from St. Paul, Minnesota now stationed in Chicago, Illinois	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Melody_Gilbert	http://dbpedia.org/resource/Chicago
53	Lamar Heystek (born February 17, 1979), American politician, was a member of the Davis, California	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Lamar_Heystek	http://dbpedia.org/resource/Davis,_California
54	Miklosi represented House District 9, which encompasses portions of southeastern Denver, Colorado	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Joe_Miklosi	http://dbpedia.org/resource/Denver
55	Ray' Foley (born 21 September 1980) is an Irish TV and radio presenter.Having worked at Dublin's 98FM	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ray_Foley	http://dbpedia.org/resource/Dublin
56	Nic Cha Kim (born September 19, 1974) is a Korean-American documentary filmmaker, television reporter, playwright, and cultural activist, best known as the Founder of Gallery Row in Downtown Los Angeles	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Nic_Cha_Kim	http://dbpedia.org/resource/Los_Angeles
57	Yamaguchi, a resident of Nagasaki	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Tsutomu_Yamaguchi	http://dbpedia.org/resource/Nagasaki
58	Deasy attended Bishop Canevin High School and graduated from the University of Pittsburgh	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Dan_Deasy	http://dbpedia.org/resource/Pittsburgh
59	Leanne Marshall (born October 10, 1980 in Yuba City, California) is a fashion designer in Portland, Oregon	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Leanne_Marshall	http://dbpedia.org/resource/Portland,_Oregon
60	Puglia (born 20 May 1948) was a member of the 12th Lok Sabha and 13th Lok Sabha, the lower house of Parliament, from the Chandrapur	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Nareshkumar_Chunnalal_Puglia	http://dbpedia.org/resource/Chandrapur
61	Robinson was a 6'4" guard born in Birmingham, Alabama	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Oliver_Robinson	http://dbpedia.org/resource/Birmingham,_Alabama
62	Keys has been part of the Chris Evert Academy in Boca Raton, Florida	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Madison_Keys	http://dbpedia.org/resource/Boca_Raton,_Florida
63	Berke was born in Chattanooga, Tennessee	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Andy_Berke	http://dbpedia.org/resource/Chattanooga,_Tennessee
64	Blewett is an associate attorney at the law firm of Hoyt and Blewett PLLC, where he specializes in representing injured individuals in cases involving railroad FELA, railroad crossings, insurance bad faith, safe place to work, insurance, nuisances, environmental pollution, medical malpractice, and wrongful death.He is currently a resident of Great Falls, Montana	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Anders_Blewett	http://dbpedia.org/resource/Great_Falls,_Montana
65	Pryor began her political career as an Indianapolis City-County Council	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Cherrish_Pryor	http://dbpedia.org/resource/Indianapolis
66	Cherrish Pryor is an American politician from Indianapolis	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Cherrish_Pryor	http://dbpedia.org/resource/Indianapolis
67	Dipankar Home (born 11 November 1955) is an Indian Bengali theoretical physicist at Bose Institute, Kolkata	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Dipankar_Home	http://dbpedia.org/resource/Kolkata
68	Will Allen (born February 8, 1949) is an American urban farmer based in Milwaukee	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Will_Allen_(urban_farmer)	http://dbpedia.org/resource/Milwaukee
69	E. Sampathkumar (born June 10, 1936) is a professor emeritus of graph theory from University of Mysore	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/E._Sampathkumar	http://dbpedia.org/resource/Mysore
70	Beau McCoy (born November 12, 1980, in Burlington, Colorado) is an American politician from Omaha, Nebraska	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Beau_McCoy	http://dbpedia.org/resource/Omaha,_Nebraska
71	Bill" Paparian (born 1949 in Los Angeles, California) is an American politician, a former mayor of Pasadena, California	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Bill_Paparian	http://dbpedia.org/resource/Pasadena,_California
72	Green also served as the 120th Mayor of Philadelphia	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/William_J._Green,_III	http://dbpedia.org/resource/Philadelphia
73	Edgar J. Malepeai (born August 7, 1950) is a Democratic politician from Pocatello, Idaho	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edgar_Malepeai	http://dbpedia.org/resource/Pocatello,_Idaho
74	Ada M. Fisher (born October 21, 1947 in Durham, North Carolina) is a retired physician from Salisbury, North Carolina	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ada_Fisher	http://dbpedia.org/resource/Salisbury,_North_Carolina
75	Yaki was also a former member of the San Francisco Board of Supervisors	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Michael_Yaki	http://dbpedia.org/resource/San_Francisco
76	Rashmi Sinha is an Indian-American businesswoman and CEO of San Francisco-based	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rashmi_Sinha	http://dbpedia.org/resource/San_Francisco
77	Buckley is now an attorney and a CPA in Smyrna, Georgia	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Allen_Buckley	http://dbpedia.org/resource/Smyrna,_Georgia
78	Sivan, has 5 children, and live in community village South of Tel Aviv	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ori_Sivan	http://dbpedia.org/resource/Tel_Aviv
79	Janet Davis is a city councillor in Toronto	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Janet_Davis	http://dbpedia.org/resource/Toronto
80	Tindal was raised in the rural village of Victoria Square, Ontario, and earned a MA in psychology from the University of Toronto	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mardi_Tindal	http://dbpedia.org/resource/Toronto
81	Tindal currently lives in Toronto	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mardi_Tindal	http://dbpedia.org/resource/Toronto
82	Alexandra Mendès (born November 3, 1963 in Lisbon, Portugal) is a Canadian Liberal politician, currently serving as the Member of Parliament for the riding of Brossard—Saint-Lambert	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Alexandra_Mendès	http://dbpedia.org/resource/Brossard
83	Ryan Meili is a physician from Saskatoon	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ryan_Meili	http://dbpedia.org/resource/Saskatoon
84	Konakalla Narayana Rao (born 4 May 1950, in Machilipatnam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Konakalla_Narayana_Rao	http://dbpedia.org/resource/Machilipatnam
85	Kim McMillan (née Ambrester, born c. 1963) is a Democratic politician who is mayor of Clarksville, Tennessee	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Kim_McMillan	http://dbpedia.org/resource/Clarksville,_Tennessee
86	Joseph A. Trillo (born 1943) is an Italian-American politician who is a Republican State Representative from Rhode Island representing District 24 in the city of Warwick, Rhode Island	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Joseph_A._Trillo	http://dbpedia.org/resource/Warwick,_Rhode_Island
87	Grace Diaz (born 1957) is an American politician who is a Democratic State Representative from Rhode Island representing District 11 in the city of Providence, Rhode Island	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Grace_Diaz	http://dbpedia.org/resource/Providence,_Rhode_Island
88	Allen moved to Cincinnati	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Paul_S._Allen	http://dbpedia.org/resource/Cincinnati
89	Benoit Dorais is a city councillor from Montreal	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Benoit_Dorais	http://dbpedia.org/resource/Montreal
90	Van Hulst is an emeritus professor of Pedagogy at the Vrije Universiteit in Amsterdam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Johan_van_Hulst	http://dbpedia.org/resource/Amsterdam
91	Van Hulst is an emeritus professor of Pedagogy at the Vrije Universiteit in Amsterdam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Johan_van_Hulst	http://dbpedia.org/resource/Amsterdam
92	Loresca currently works at KTRK-TV in Houston	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Elita_Loresca	http://dbpedia.org/resource/Houston
93	Bomhoff is currently an economics professor at the Monash University Malaysia Campus in Kuala Lumpur	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Eduard_Bomhoff	http://dbpedia.org/resource/Kuala_Lumpur
94	Robert Ovadia is a reporter and fill-in anchor for Seven News in Sydney	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Robert_Ovadia	http://dbpedia.org/resource/Sydney
95	Munishwar Dutt Upadhyay (3 August 1898 – 26 June 1983) was an Indian politician and statesman, a leader in the Indian independence movement, the Educationist and Member of Parliament from Pratapgarh, Uttar Pradesh	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Munishwar_Dutt_Upadhyay	http://dbpedia.org/resource/Pratapgarh,_Uttar_Pradesh
96	Sandon is the son of Australian tennis champion Fred Stolle, the latter was born in Sydney and now lives in Aventura, Florida	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sandon_Stolle	http://dbpedia.org/resource/Aventura,_Florida
97	Jaroslav Malina (born 11 April 1945, in Dolní Bučice near Čáslav, Czech Republic) is a Czech archaeologist, anthropologist, publishing editor, head of the Department (Institute) of Anthropology of the Faculty of Science of Masaryk University, Brno	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jaroslav_Malina_(anthropologist)	http://dbpedia.org/resource/Brno
98	Richard John Samworth (born May 1978) is a Professor of Statistics in the Statistical Laboratory, University of Cambridge, and a Teaching Fellow of St John's College, Cambridge	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Richard_Samworth	http://dbpedia.org/resource/Cambridge
99	Richard John Samworth (born May 1978) is a Professor of Statistics in the Statistical Laboratory, University of Cambridge, and a Teaching Fellow of St John's College, Cambridge	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Richard_Samworth	http://dbpedia.org/resource/Cambridge
100	Charles Ball (April 4, 1819 – March 4, 1903) was the third and fifth President of the Chico Board of Trustees, the governing body of the city of Chico, California	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Charles_Ball_(politician)	http://dbpedia.org/resource/Chico,_California
101	Charles Frank (born, Vilkomir, 1865 — 1959) was an optical and scientific instrument maker from Glasgow	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Charles_Frank_(instrument_maker)	http://dbpedia.org/resource/Glasgow
102	Troy Dwayne Stanley (born February 26, 1964), is a retired United States Navy Chief Petty Officer and owner-operator of Wally Dogz, a hot dog stand located in downtown Jacksonville, Florida	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Troy_Stanley	http://dbpedia.org/resource/Jacksonville,_Florida
103	Samina Ghurki was born on 13 August 1956 in Lahore	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Samina_Khalid_Ghurki	http://dbpedia.org/resource/Lahore
104	Khalid Javaid Ghurki was a former MP, President of PPP Lahore	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Samina_Khalid_Ghurki	http://dbpedia.org/resource/Lahore
105	Samina Ghurki was born on 13 August 1956 in Lahore	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Samina_Khalid_Ghurki	http://dbpedia.org/resource/Lahore
106	Khalid Javaid Ghurki was a former MP, President of PPP Lahore	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Samina_Khalid_Ghurki	http://dbpedia.org/resource/Lahore
107	Shackleford resides in Las Vegas	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Michael_Shackleford	http://dbpedia.org/resource/Las_Vegas
108	Jeremiah Crowley (January 12, 1832 – September 23, 1901) served as the thirty sixth Mayor of Lowell, Massachusetts	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jeremiah_Crowley_(politician)	http://dbpedia.org/resource/Lowell,_Massachusetts
109	Scott S. Cowen (born 1946 July 27) was 14th president of Tulane University in New Orleans	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Scott_Cowen	http://dbpedia.org/resource/New_Orleans
110	Ahmed started the pageant industry for Pakistan in 2002 in Toronto	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sonia_Ahmed	http://dbpedia.org/resource/Toronto
111	Jon Magnussen (born 12 August 1959) is a Norwegian Professor in health economics and Head of Department of Public Health and General Practice at Norwegian University of Science and Technology (NTNU) in Trondheim	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jon_Magnussen	http://dbpedia.org/resource/Trondheim
112	Anthony Brindisi is a Democratic New York State Assembly member from Utica, New York	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Anthony_Brindisi	http://dbpedia.org/resource/Utica,_New_York
113	Gudavičius started his career as a mechanic at one of the factories in Kaunas, but in 1958 moved to Vilnius	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edvardas_Gudavičius	http://dbpedia.org/resource/Vilnius
114	Sharif Naidgadzhievich Sharifov (Russian: Шарип Наидгаджавович Шарипов; born November 11, 1988 in Makhachkala	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sharif_Sharifov	http://dbpedia.org/resource/Makhachkala
115	Ormsby went to North Central High School in Spokane, Washington	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Timm_Ormsby	http://dbpedia.org/resource/Spokane,_Washington
116	Ilyas Chiniot	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ilyas_Chinioti	http://dbpedia.org/resource/Chiniot
117	Hutchison's 25-year career as a journalist began at KITV news in Honolulu and continued at KIRO-TV news in Seattle	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Susan_Hutchison	http://dbpedia.org/resource/Seattle
118	Sindhu Joy also contested for the post of Member of Parliament against Central Minister K. V. Thomas in the 2009 Lok Sabha elections from Ernakulam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sindhu_Joy	http://dbpedia.org/resource/Ernakulam
119	Manmeet Singh Bhullar (Punjabi: ਮਨਮੀਤ ਭੁੱਲਰ) (March 1, 1980 – November 23, 2015) was a Canadian politician and Member of the Legislative Assembly of Alberta who represented the constituency of Calgary-Greenway	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Manmeet_Bhullar	http://dbpedia.org/resource/Calgary
120	Edward George Sayers CMG KStJ (10 September 1902 – 12 May 1985) was a New Zealand doctor, parasitologist, Methodist missionary, military medical administrator, consultant physician and, from 1958 to 1968, Dean of the University of Otago Dunedin School of Medicine	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edward_Sayers_(doctor)	http://dbpedia.org/resource/Dunedin
121	Sieben was born in Hastings, Minnesota	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Harry_A._Sieben	http://dbpedia.org/resource/Hastings,_Minnesota
122	Ray Beckerman is an attorney in New York City	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ray_Beckerman	http://dbpedia.org/resource/New_York_City
123	Aaron Joseph Seigo (born 1975) is a Canadian Free Software software developer who lives in Zürich	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Aaron_Seigo	http://dbpedia.org/resource/Zürich
124	Albert A. Bühlmann (16 May 1923 – 16 March 1994) was a Swiss physician who was principally responsible for a number of important contributions to decompression science at the Laboratory of Hyperbaric Physiology at the University Hospital in Zürich	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Albert_A._Bühlmann	http://dbpedia.org/resource/Zürich
125	Climaco-Salazar (born September 7, 1966), also known as Beng Climaco, is a Filipino politician, and currently the mayor of Zamboanga City	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Beng_Climaco	http://dbpedia.org/resource/Zamboanga_City
126	Milner is a professor in the Department of Neurology and Neurosurgery at McGill University and a professor of Psychology at the Montreal Neurological Institute	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Brenda_Milner	http://dbpedia.org/resource/Montreal
127	Martin Odersky (born 5 September 1958) is a German computer scientist and professor of programming methods at École Polytechnique Fédérale de Lausanne	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Martin_Odersky	http://dbpedia.org/resource/Lausanne
