id	text	property	subject	object
42	Devdas and Lakshmi had four children, Rajmohan Gandhi, Gopalkrishna Gandhi, Ramchandra Gandhi	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Devdas_Gandhi	http://dbpedia.org/resource/Ramchandra_Gandhi
43	Khufukhaf II ("Khufu raised him") was a Prince	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Khufukhaf_II	http://dbpedia.org/resource/Prince
44	Turner in 1958 when her daughter, Cheryl Crane	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Lana_Turner	http://dbpedia.org/resource/Cheryl_Crane
45	Widmore (Sonya Walger) and Daniel Faraday	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Charles_Widmore	http://dbpedia.org/resource/Daniel_Faraday
46	Aang has also been portrayed by Noah Ringer in the feature film The Last Airbender, and voiced by D.B. Sweeney in the sequel animated series The Legend of Korra	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Aang	http://dbpedia.org/resource/The_Legend_of_Korra
47	Herman's youngest daughter, Ruchoma Shain	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Yaakov_Yosef_Herman	http://dbpedia.org/resource/Ruchoma_Shain
48	Ekborg was the father of actors Dan and Anders Ekborg	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Lars_Ekborg	http://dbpedia.org/resource/Anders_Ekborg
49	Webster Bray Todd (August 27, 1899 – February 8, 1989) was a prominent American businessman, a Republican Party leader in New Jersey, and the father of New Jersey Governor Christine Todd Whitman	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Webster_B._Todd	http://dbpedia.org/resource/Christine_Todd_Whitman
50	Starr served in the Oregon State Senate with his son Bruce Starr	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Charles_Starr	http://dbpedia.org/resource/Bruce_Starr
51	Irwin or Stanley Steingut	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Irwin_Steingut	http://dbpedia.org/resource/Stanley_Steingut
52	Baroja, painter, engraver and writer; Pío Baroja, novelist and essayist who ranks as one of the major writers of Spain's Generation of 98; and Carmen Baroja	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Serafin_Baroja	http://dbpedia.org/resource/Carmen_Baroja
53	Rompad in the Ramayana was a king of Angadesh and father of Shanta	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Rompad	http://dbpedia.org/resource/Shanta
54	Boland was married to the late painter, Frances Kelly, and had five children including their daughter, Eavan Boland	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Frederick_Boland	http://dbpedia.org/resource/Eavan_Boland
55	George Franklin Getty (October 17, 1855 – May 31, 1930) was an American lawyer, father of industrialist J. Paul Getty	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/George_Getty	http://dbpedia.org/resource/J._Paul_Getty
56	Jenner has appeared on the reality television series Keeping Up with the Kardashians with Kris, their daughters Kendall and Kylie Jenner	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Caitlyn_Jenner	http://dbpedia.org/resource/Kylie_Jenner
57	Netanyahu and Yonatan Netanyahu	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Benzion_Netanyahu	http://dbpedia.org/resource/Yonatan_Netanyahu
58	Boggs was the widow of former Majority Leader of the United States House of Representatives Hale Boggs, and the mother of four children: Cokie Roberts	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Lindy_Boggs	http://dbpedia.org/resource/Cokie_Roberts
59	Dudu was succeeded by his son Shu-turul	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Dudu_of_Akkad	http://dbpedia.org/resource/Shu-turul
60	Marcus in 1902 and gave birth to the first of their four sons, Stanley Marcus	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Minnie_Lichtenstein_Marcus	http://dbpedia.org/resource/Stanley_Marcus
61	Fox and the general Henry Edward Fox	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Caroline_Fox,_1st_Baroness_Holland	http://dbpedia.org/resource/Henry_Edward_Fox
62	Emmanuel B. Aghassian (ایمانوئل آغاسی), Anglicized as Emmanuel "Mike" Agassi (born 25 December 1930 in Salmas, Iran), is a former boxer and the father, and former coach, of Andre Agassi	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Emmanuel_Agassi	http://dbpedia.org/resource/Andre_Agassi
63	Gülçiçek Hatun (Ottoman Turkish: گلچیچک خاتون‎; Greek: Γκιουλτσιτσέκ Χατούν, Gülçiçek meaning Rose blossom) was the first wife of Ottoman Sultan Murad I and Valide Hatun to their son Bayezid I	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Gülçiçek_Hatun	http://dbpedia.org/resource/Bayezid_I
64	Elizabeth Culliford Dickens (née Barrow; 21 December 1789 – 13 September 1863) was the wife of John Dickens and the mother of English novelist Charles Dickens	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Elizabeth_Dickens	http://dbpedia.org/resource/Charles_Dickens
65	Dorothy Weir Walker Bush (July 1, 1901 – November 19, 1992) was mother to 41st President of the United States, George H. W. Bush	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Dorothy_Walker_Bush	http://dbpedia.org/resource/George_H._W._Bush
66	Chuck has been best friends with Nate Archibald, Serena van der Woodsen, and Blair Waldorf	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Chuck_Bass	http://dbpedia.org/resource/Blair_Waldorf
67	Wayles is widely believed to have taken his mixed-race slave Betty Hemings as a concubine after being widowed the third time; he had six children with her, of whom the youngest was Sally Hemings	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Wayles	http://dbpedia.org/resource/Sally_Hemings
68	Zavida, Tihomir was chosen to rule over Rascia as a Grand Župan (highest title) following Byzantiums division of the Serb lands by Manuel I, his other sons were given česti (parts): Stracimir ruled West Morava, Miroslav ruled Zahumlje and Travunia, Stefan Nemanja	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Zavida	http://dbpedia.org/resource/Stefan_Nemanja
69	Eddie Stobart Ltd in 1970, expanded to a haulage company during the 1970s with the help of his late son Edward Stobart who gradually took over the running of the company during the 1970s and 1980s, and then became a multi-modal logistics public company the Stobart Group in 2007 under the control of youngest son William Stobart	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Eddie_Stobart	http://dbpedia.org/resource/William_Stobart
70	Mills opened his first gym in 1968 and gives his name to Les Mills International, a company founded by his son Phillip Mills	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Les_Mills	http://dbpedia.org/resource/Phillip_Mills
71	Hutton had one child, Lance Reventlow	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Barbara_Hutton	http://dbpedia.org/resource/Lance_Reventlow
72	Christensen is married and has two daughters, one of whom is pornographic actress Skin Diamond	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Rodd_Christensen	http://dbpedia.org/resource/Skin_Diamond
73	Domingo (1913–2002), Alberto (1917–1984) and Margarita Tamargo-Sanchez	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Domingo_Tamargo	http://dbpedia.org/resource/Margarita_Tamargo-Sanchez
74	Roberts and his wife Mary Louise had two daughters, Mary Wendy Roberts	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Frank_L._Roberts	http://dbpedia.org/resource/Mary_Wendy_Roberts
75	de Rothschild (1863–1916), married in 1882 the Belgian banker Léon Lambert (1851–1919), 3.   *  Aline Caroline de Rothschild	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Gustave_de_Rothschild	http://dbpedia.org/resource/Aline_Caroline_de_Rothschild
76	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Susanna_Boylston	http://dbpedia.org/resource/John_Adams
77	Shirley Partridge, the widowed mother of five children, in the musical situation-comedy television series The Partridge Family (1970–74), which co-starred her real-life stepson David Cassidy	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Shirley_Jones	http://dbpedia.org/resource/David_Cassidy
78	Boggs was the widow of former Majority Leader of the United States House of Representatives Hale Boggs, and the mother of four children: Cokie Roberts (a television journalist); Thomas Hale Boggs, Jr. (a prominent lobbyist); Barbara Boggs Sigmund	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Lindy_Boggs	http://dbpedia.org/resource/Barbara_Boggs_Sigmund
79	Han has a daughter, fellow voice actress Megumi Han	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Keiko_Han	http://dbpedia.org/resource/Megumi_Han
80	John Dalgleish Donaldson (born 5 September 1941) is a Scottish-Australian professor and the father of Mary, Crown Princess of Denmark	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Dalgleish_Donaldson	http://dbpedia.org/resource/Mary,_Crown_Princess_of_Denmark
81	Joseph Ruggles Wilson Sr. (February 28, 1822 – January 21, 1903) was a prominent Presbyterian theologian and father of President Woodrow Wilson	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Joseph_Ruggles_Wilson	http://dbpedia.org/resource/Woodrow_Wilson
82	Bate Lombardi, the British socialite, and the father of Bridget Bate Tichenor	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Frederick_Blantford_Bate	http://dbpedia.org/resource/Bridget_Bate_Tichenor
83	Rick Grimes is a small town sheriff's deputy who shares a son, Carl Grimes	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Rick_Grimes	http://dbpedia.org/resource/Carl_Grimes
84	de Rothschild (1863–1916), married in 1882 the Belgian banker Léon Lambert (1851–1919), 3.   *  Aline Caroline de Rothschild (1867–1909), married in 1887 Sir Edward Albert Sassoon (1856–1912) 4.   *  Bertha Juliette de Rothschild (1870–1896) 5.   *  André (1874–1877) 6.   *  Robert de Rothschild	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Gustave_de_Rothschild	http://dbpedia.org/resource/Robert_de_Rothschild
85	Liu Huaqing's son, Liu Zhuoming	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Liu_Huaqing	http://dbpedia.org/resource/Liu_Zhuoming
86	Baroja, painter, engraver and writer; Pío Baroja	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Serafin_Baroja	http://dbpedia.org/resource/Pío_Baroja
87	Roy Eugene Baldwin, Jr. (born August 9, 1948) is a Republican former member of the Pennsylvania House of Representatives and father of The Bachelor star Andrew Baldwin	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Roy_Baldwin	http://dbpedia.org/resource/Andrew_Baldwin
88	Geraldine Moffat (born 5 September 1943) is a British film and television actress and is the mother of video game designers Sam and Dan Houser	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Geraldine_Moffat	http://dbpedia.org/resource/Dan_Houser
89	Basil Alexander Paterson (April 27, 1926 – April 16, 2014), a labor lawyer, was a longtime political leader in New York and Harlem and the father of the 55th Governor of New York, David Paterson	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Basil_A._Paterson	http://dbpedia.org/resource/David_Paterson
90	DeLuise, actor David DeLuise, and actor Michael DeLuise	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Dom_DeLuise	http://dbpedia.org/resource/Michael_DeLuise
91	Shephard (Matthew Fox), who becomes the de facto leader of the survivors of Oceanic 815 after it crashes on an island, and Claire Littleton	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Christian_Shephard	http://dbpedia.org/resource/Claire_Littleton
92	DeLuise, actor David DeLuise	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Dom_DeLuise	http://dbpedia.org/resource/David_DeLuise
93	Hayden is the former husband of actress Jane Fonda and the father of actor Troy Garity	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Tom_Hayden	http://dbpedia.org/resource/Troy_Garity
94	John Prentiss "Johnny" Poe, Jr. coached at Navy and Virginia, and was killed in the Battle of Loos in World War I. Art Poe was selected to the College Football Hall of Fame, and Gresham Poe	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_P._Poe,_Sr.	http://dbpedia.org/resource/Gresham_Poe
95	Morris (c. 1864–1880)  *  Alfred Hennen Morris	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Albert_Morris	http://dbpedia.org/resource/Alfred_Hennen_Morris
96	Allen and actor Alfie Allen	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Keith_Allen_(actor)	http://dbpedia.org/resource/Alfie_Allen
97	Albert C. Cohn (December 20, 1885  – January 8, 1959) was a New York State Supreme Court Justice and the father of Roy Cohn	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Albert_C._Cohn	http://dbpedia.org/resource/Roy_Cohn
98	Ko Yong-hui (Hangul: 고용희; hanja: 高容姬; 26 June 1952 – 24 May 2004), also spelled Ko Young-hee, was the North Korean supreme leader Kim Jong-il's consort and mother of North Korea's Supreme Commander, Kim Jong-un	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ko_Yong-hui	http://dbpedia.org/resource/Kim_Jong-un
99	Maule, his successor, and Sir Thomas Maule	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Peter_Maule	http://dbpedia.org/resource/Sir_Thomas_Maule
100	Morris (c. 1864–1880)  *  Alfred Hennen Morris (1864–1959) — a Vice-Chairman and steward of The Jockey Club  *  David Hennen Morris	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Albert_Morris	http://dbpedia.org/resource/David_Hennen_Morris
101	John Prentiss "Johnny" Poe, Jr. coached at Navy and Virginia, and was killed in the Battle of Loos in World War I. Art Poe	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_P._Poe,_Sr.	http://dbpedia.org/resource/Art_Poe
102	Paltrow and screenwriter/director Jake Paltrow	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Bruce_Paltrow	http://dbpedia.org/resource/Jake_Paltrow
103	Wyatt Emory Cooper (September 1, 1927 – January 5, 1978) was an American author and screenwriter, known for being the fourth husband of Vanderbilt heiress and socialite Gloria Vanderbilt and the father of CNN anchor Anderson Cooper	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Wyatt_Emory_Cooper	http://dbpedia.org/resource/Anderson_Cooper
104	Nyby was the father of Christian I. Nyby II	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Christian_Nyby	http://dbpedia.org/resource/Christian_I._Nyby_II
105	David Lander is also the father of Natalie Lander	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/David_Lander	http://dbpedia.org/resource/Natalie_Lander
106	Charlotte Hennessey Smith (Pickford) (January 1, 1873 – March 22, 1928) was a Canadian silent film actress and the mother of Mary, Lottie, and Jack Pickford	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Charlotte_Hennessey	http://dbpedia.org/resource/Jack_Pickford
107	Mouly is married to cartoonist Art Spiegelman, and is the mother of writer Nadja Spiegelman	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Françoise_Mouly	http://dbpedia.org/resource/Nadja_Spiegelman
108	Garfein was once married to actress Carroll Baker with whom we had two children : actress Blanche Baker and Grammy-Award winning American composer, Herschel Garfein	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Jack_Garfein	http://dbpedia.org/resource/Herschel_Garfein
109	Mao Fumei(Chinese: 毛福梅, 9 November 1882－12 December 1939) was the first wife of Chiang Kai-shek, and the biological mother of Chiang Ching-Kuo	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mao_Fumei	http://dbpedia.org/resource/Chiang_Ching-kuo
110	de Havilland and Joan Fontaine	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Walter_Augustus_de_Havilland	http://dbpedia.org/resource/Joan_Fontaine
111	Huntington's daughter Zina D. H. Young	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/William_Huntington_(Mormon)	http://dbpedia.org/resource/Zina_D._H._Young
112	Christiansen died from a heart attack when he was 66 years old, and his third son Godtfred Kirk Christiansen	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ole_Kirk_Christiansen	http://dbpedia.org/resource/Godtfred_Kirk_Christiansen
113	Maspero's son, Henri Maspero	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Gaston_Maspero	http://dbpedia.org/resource/Henri_Maspero
114	Kirk Christiansen, with whom he had 3 children, Gunhild Kirk Johansen, Kjeld Kirk Kristiansen	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Godtfred_Kirk_Christiansen	http://dbpedia.org/resource/Kjeld_Kirk_Kristiansen
115	William Plumer was the father of William Plumer, Jr.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/William_Plumer	http://dbpedia.org/resource/William_Plumer,_Jr.
116	Atharvan married Chitti, daughter of Kardama rishi, and had a great sage Dadhichi	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Atharvan	http://dbpedia.org/resource/Dadhichi
117	Seymour H. Knox II and grandfather of Seymour H. Knox III	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Seymour_H._Knox_I	http://dbpedia.org/resource/Seymour_H._Knox_II
118	Harrison was married six times and had two sons: Noel and Carey Harrison	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Rex_Harrison	http://dbpedia.org/resource/Carey_Harrison
119	Earnshaw, father of Hareton Earnshaw	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Hindley_Earnshaw	http://dbpedia.org/resource/Hareton_Earnshaw
120	Rocca's son Tory Rocca	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Sal_Rocca	http://dbpedia.org/resource/Tory_Rocca
121	Teji Bachchan (Punjabi: ਤੇਜੀ ਬਚੱਨ (Gurmukhi), تیجی بچن (Shahmukhi); Hindi: तेजी बच्चन) (12 August 1914 – 21 December 2007) was a social activist, the wife of Hindi poet Harivansh Rai Bachchan and mother of Bollywood actor Amitabh Bachchan	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Teji_Bachchan	http://dbpedia.org/resource/Amitabh_Bachchan
122	Domenico Colombo (English: Dominic Columbus, Genoese: Domenego Corombo) (1418–1496) was the father of navigator Christopher Columbus	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Domenico_Colombo	http://dbpedia.org/resource/Christopher_Columbus
123	William Ford (December 10, 1826 – March 8, 1905) was an Irish-Canadian-American businessman and was the father of Ford Motor Company founder Henry Ford	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/William_Ford_(businessman)	http://dbpedia.org/resource/Henry_Ford
124	Abigail Adams (née Smith; November 22 [O.S. November 11] 1744 – October 28, 1818) was the wife of John Adams and the mother of John Quincy Adams	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Abigail_Adams	http://dbpedia.org/resource/John_Quincy_Adams
