id	text	property	subject	object
66	One of the early designers of interactive fiction games, he was co-founder of Challenge, Inc., which created games in the 1980s for the pioneering company Infocom.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Bob_Bates	http://dbpedia.org/resource/Infocom
67	At Bretton Woods, White was a major architect of the International Monetary Fund and World Bank.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Harry_Dexter_White	http://dbpedia.org/resource/International_Monetary_Fund
68	He received a Bachelor of Fine Arts from New York University and worked in the engineering field before being hired by LucasArts in 1994.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Garry_M._Gaber	http://dbpedia.org/resource/LucasArts
69	Garry M. Gaber is a game designer, director, project leader, artist, writer and programmer who worked on a number of notable LucasArts Video Games from 1994 through 2003.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Garry_M._Gaber	http://dbpedia.org/resource/LucasArts
70	Theodore Alvin Hall (October 20, 1925 – November 1, 1999) was an American physicist and an atomic spy for the Soviet Union, who, during his work on US efforts to develop the first and second atomic bombs during World War II (the Manhattan Project), gave a detailed description of the \"Fat Man\" plutonium bomb, and of several processes for purifying plutonium, to Soviet intelligence.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Theodore_Hall	http://dbpedia.org/resource/Manhattan_Project
71	Ronald F. Probstein (born March 11, 1928) is the Ford Professor of Engineering, Emeritus, at the Massachusetts Institute of Technology.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Ronald_F._Probstein	http://dbpedia.org/resource/Massachusetts_Institute_of_Technology
72	He currently works for Microsoft as the lead architect of C# and core developer on TypeScript.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Anders_Hejlsberg	http://dbpedia.org/resource/Microsoft
73	John Francis Mitchell (January 1, 1928 – June 9, 2006) was an American electronics engineer and President & COO of Motorola.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/John_Francis_Mitchell	http://dbpedia.org/resource/Motorola
74	Mitchell led the pioneering development and implementation of the Motorola’s mobile phone technology producing the first portable transistorized pager and cell phone; was the driving force behind building quality into engineering, and the establishment of the Motorola University and Six Sigma Institute; and launched the global Iridium Satellite Constellation.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/John_Francis_Mitchell	http://dbpedia.org/resource/Motorola
75	Reginald \"Reggie\" Fils-Aimé (/ˈfiːsɛmˌeɪ/ FEESS-em-AY; March 25, 1961) is the president and chief operating officer of Nintendo of America, the North American division of the Japanese video game company Nintendo.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Reggie_Fils-Aimé	http://dbpedia.org/resource/Nintendo
76	Koch is also the current chairman of the Port Adelaide Football Club, an Australian Football League (AFL) club, having been appointed in 2012.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/David_Koch_(television_presenter)	http://dbpedia.org/resource/Port_Adelaide_Football_Club
77	He has worked for Amazon Web Services since December 2014 and previously for Google, Sun Microsystems, the Digital Equipment Corporation (DEC) and several start-ups.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Tim_Bray	http://dbpedia.org/resource/Sun_Microsystems
78	William P. Didusch(1895-1981) was a scientific illustrator known for his work for the American Urological Association.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/William_Didusch	http://dbpedia.org/resource/American_Urological_Association
79	She is best known for her role in The Mysti Show as title character, Mysti as well as her role as May Phelps in BBC medical drama, Casualty.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Laura_Aikman	http://dbpedia.org/resource/BBC
80	Philippa Thomas (born 22 November 1965) is a British television newsreader and journalist, both domestic and foreign, at the BBC and the main presenter of World News Today which airs on BBC World News, BBC News Channel and BBC Four.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Philippa_Thomas	http://dbpedia.org/resource/BBC
81	Michael Elkins (born New York, USA, 22 January 1917, died Jerusalem, Israel, 10 March 2001) was an American broadcaster and journalist who worked for the American network, CBS, for the magazine Newsweek and then for 17 years with the BBC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Michael_Elkins	http://dbpedia.org/resource/BBC
82	Formerly he was controller of drama at the BBC from September 2008, and was succeeded by Polly Hill in May 2015.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Ben_Stephenson	http://dbpedia.org/resource/BBC
83	He was the chief analyst for Formula One coverage on the BBC from 2009 to 2015 before joining Channel 4 after BBC pulled out in 2016.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Eddie_Jordan	http://dbpedia.org/resource/BBC
84	James Edward Martin (born 17 June 1992) is an English actor best known for portraying Peter Beale in the BBC soap opera EastEnders.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/James_Martin_(English_actor)	http://dbpedia.org/resource/BBC
85	However, in 1974, Shearson was acquired by Hayden, Stone & Co. and Joseph left the firm to join Drexel Burnham Lambert as co-head of corporate finance.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Fred_Joseph	http://dbpedia.org/resource/Drexel_Burnham_Lambert
86	Frederick H. \"Fred\" Joseph (1937—2009) was the former president and chief executive officer of the investment bank Drexel Burnham Lambert during the 1980s.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Fred_Joseph	http://dbpedia.org/resource/Drexel_Burnham_Lambert
87	After Infocom's dissolution in 1989, Bates co-founded Legend Entertainment to continue publishing games in the Infocom tradition, but with added graphics.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Bob_Bates	http://dbpedia.org/resource/Legend_Entertainment
88	Wright Mahdi Bray (born \"Wright Bray\" in 1950), a Black American convert to Islam, is a civil and human rights activist who serves as Executive Director of the Muslim American Society's Freedom Foundation (MAS Freedom) based in Washington, DC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Mahdi_Bray	http://dbpedia.org/resource/Muslim_American_Society
89	He is currently the Chief Executive Officer of National Bank of Canada, a position he has held since June 2007.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Louis_Vachon	http://dbpedia.org/resource/National_Bank_of_Canada
90	As a proof-reader and editor, he worked with Random House, Simon & Schuster and Virgin Books.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/James_Marriott_(author)	http://dbpedia.org/resource/Simon_&_Schuster
91	Following his return to Belfast McClinton found himself involved in further street-fighting and heavy drinking until in 1972 he enlisted with the Ulster Defence Regiment (UDR).	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Kenny_McClinton	http://dbpedia.org/resource/Ulster_Defence_Regiment
92	He went on to report and anchor at KOLO-TV in Reno, Nevada, KNTV in San Jose, California and KFMB-TV in San Diego, California before returning to Los Angeles to begin working at KABC-TV in 1989 as a reporter.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Marc_Brown_(journalist)	http://dbpedia.org/resource/KOLO-TV
93	Slyusarchuk was employed by the V. Chornovol Lviv State Institute of Modern Technology and Management, the Kyiv National University of Construction and Architecture, the P.L. Shupyk National Medical Academy of Postgraduate Education, the A. P. Romodanov Institute of Neurosurgery and Lviv Polytechnic as a professor, and by the government of Ukraine as an adviser to Oleksandr Turchynov.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andriy_Slyusarchuk	http://dbpedia.org/resource/Kyiv_National_University_of_Construction_and_Architecture
94	John William \"Jack\" King (February 12, 1931 – June 11, 2015) was a Chief of Public Information and Public Affairs Officer for NASA.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jack_King_(NASA)	http://dbpedia.org/resource/NASA
95	Jonathan Robert Dory is a Human Systems Integration Lead at NASA's Johnson Space Center (JSC) in Houston, Texas.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jonathan_Dory	http://dbpedia.org/resource/NASA
96	He is Branch Chief of NASA's Habitability and Human Factors Branch, part of the Habitability and Environmental Factors Division at NASA/JSC.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Jonathan_Dory	http://dbpedia.org/resource/NASA
97	Gerald D. \"Gerry\" Griffin (born December 25, 1934) is a former NASA flight director and director of Johnson Space Center.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Gerald_D._Griffin	http://dbpedia.org/resource/NASA
98	William H. Gerstenmaier (born September, 1954) is the current Associate Administrator for Human Exploration and Operations for NASA, holding this position since 2005.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/William_H._Gerstenmaier	http://dbpedia.org/resource/NASA
99	Brian O'Connell (23 January 1930 – 21 March 2011) was an American author, academic, and public administrator who helped found Independent Sector, an organization that represents the interests of charities, foundations and nonprofit giving programs in the United States.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Brian_O'Connell_(advocate)	http://dbpedia.org/resource/Independent_Sector
100	Newman Ivey White (1892–1948) was a professor of English at Duke University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Newman_Ivey_White	http://dbpedia.org/resource/Duke_University
101	He was also president of Southern University from 1910 to 1914, and later became a professor and an influential biblical scholar at Emory University's Candler School of Theology from 1914 to 1939.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andrew_Sledd	http://dbpedia.org/resource/Emory_University
102	Shoshana Felman is an American literary critic and current Woodruff Professor of Comparative Literature and French at Emory University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Shoshana_Felman	http://dbpedia.org/resource/Emory_University
103	He is the Chair of the Department of Pathology at Georgetown University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Richard_Schlegel	http://dbpedia.org/resource/Georgetown_University
104	Steven R. David (born 1951) is Professor of International Relations at Johns Hopkins University.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Steven_R._David	http://dbpedia.org/resource/Johns_Hopkins_University
105	He is currently a Professor of Social Anthropology at the University of St Andrews and has previously taught at the London School of Economics.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Peter_Gow_(anthropologist)	http://dbpedia.org/resource/London_School_of_Economics
106	He is the Head of the Department of Government at the London School of Economics, where he holds the Chair in Political Theory.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Chandran_Kukathas	http://dbpedia.org/resource/London_School_of_Economics
107	Formerly a member of the finance faculty, and currently a Scholar in Residence in Entrepreneurship and Innovation at Syracuse University, he also is a Distinguished Scholar with the Barbara Jordan Institute for Policy Research, and was previously a Visiting Fellow at the Shanghai University of Finance and Economics and the Centre for European Economic Research (Mannheim, Germany).	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Boyce_Watkins	http://dbpedia.org/resource/Syracuse_University
108	She was recently Chair of the Philosophy Department at Tufts University and is currently Dean of Academic Affairs and Professor of Philosophy.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Nancy_Bauer_(philosopher)	http://dbpedia.org/resource/Tufts_University
109	Walker Blaine (May 8, 1855 – January 15, 1890) was an official in the United States Department of State.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Walker_Blaine	http://dbpedia.org/resource/United_States_Department_of_State
110	Since 1970 he has been a professor in the sociology department at the University of California, Davis, where he is now Professor of Sociology Emeritus.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/John_Lofland_(sociologist)	http://dbpedia.org/resource/University_of_California,_Davis
111	Born in Scotland, he is a professor of Informatics at the University of California, Irvine, where he joined the faculty in 2000.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Paul_Dourish	http://dbpedia.org/resource/University_of_California,_Irvine
112	A native of California, Young led the University of California, Los Angeles (UCLA) for 29 years as chancellor and the University of Florida for more than four years as president.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Charles_E._Young	http://dbpedia.org/resource/University_of_California,_Los_Angeles
113	After teaching for several years, Sledd was chosen to be the last president of the University of Florida at Lake City, from 1904 to 1905, and the first president of the modern University of Florida (first known as the \"University of the State of Florida\"), from 1905 to 1909.	http://dbpedia.org/ontology/employer	http://dbpedia.org/resource/Andrew_Sledd	http://dbpedia.org/resource/University_of_Florida
