id	text	property	subject	object
21	NO_SENTENCE_SELECTED_:::Hans Kristian Seip (6 November 1881 - 25 March 1945) was a Norwegian road engineer and politician for the Liberal Party. He spent most of his professional career in the Norwegian Public Roads Administration. As a politician he was Mayor of Bergen and County Governor of Sogn og Fjordane, and served two terms in the Norwegian Parliament. He is also known as the father of political scientist Jens Arup Seip.----0-0 ----EndIndex----406 ---- Mention ---Jens Arup Seip	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Hans_Kristian_Seip	http://dbpedia.org/resource/Jens_Arup_Seip
22	His son Aubin-Edmond Arsenault was Premier of Prince Edward Island and his son Joseph-Félix Arsenault served in the provincial assembly.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Joseph-Octave_Arsenault	http://dbpedia.org/resource/Aubin-Edmond_Arsenault
23	Cryer and his first wife, the songwriter Gretchen Cryer, are the parents of the actor Jon Cryer and his sister Robin Cryer Hyland.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/David_Cryer	http://dbpedia.org/resource/Jon_Cryer
24	His son Aubin-Edmond Arsenault was Premier of Prince Edward Island and his son Joseph-Félix Arsenault served in the provincial assembly.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Joseph-Octave_Arsenault	http://dbpedia.org/resource/Joseph-Félix_Arsenault
25	He is the owner of Kroenke Sports Enterprises, which includes the Denver Nuggets of the NBA, Colorado Avalanche of the NHL, Colorado Rapids of Major League Soccer, Colorado Mammoth of the National Lacrosse League and the Los Angeles Rams of the NFL (the Colorado sports properties are in the name of Josh Kroenke, one of his children, to satisfy NFL ownership restrictions that forbid a team owner from owning teams in other markets).	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Stan_Kroenke	http://dbpedia.org/resource/Josh_Kroenke
26	His son Karl Friedrich Knorre and grandson Viktor Knorre were also notable astronomers.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ernst_Friedrich_Knorre	http://dbpedia.org/resource/Karl_Friedrich_Knorre
27	Knorre's father, Ernst Friedrich Knorre, and his son, Viktor Knorre, were also prominent astronomers.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Karl_Friedrich_Knorre	http://dbpedia.org/resource/Viktor_Knorre
28	His son, Warren Davis Folkes of St. Francisville, also served in the state House, nonconsecutively, from 1944 to 1955 and 1968 to 1976 and in the Louisiana State Senate from 1955 to 1968.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Cheston_Folkes	http://dbpedia.org/resource/Warren_Davis_Folkes
29	NO_SENTENCE_SELECTED_:::Vladimir Valentinovich Menshov (Russian: Влади́мир Валенти́нович Меньшо́в; born 17 September 1939 in Baku) is a Soviet and Russian actor and film director. He is noted for depicting the Russian everyman and working class life in his films. Like many other Russian filmmakers, he studied acting and directing at the state film school VGIK, the world's oldest educational institution in cinematography. Although his output as an actor outnumbers his output as a director, he is best known for the five films he directed, the most famous of which is the 1979 melodrama Moscow Does Not Believe in Tears, which won the Academy Award for Best Foreign Language Film. Actress Vera Alentova, who starred in the film, is the mother of Vladimir Menshov's daughter Yuliya Menshova.----0-0 ----EndIndex----768 ---- Mention ---Yuliya Menshova	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Vladimir_Menshov	http://dbpedia.org/resource/Yuliya_Menshova
30	He was married to Bessie Graham Hobson (1923–2000) and they had three children, Elizabeth, Margaret and Hugo Black III.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Hugo_Black,_Jr.	http://dbpedia.org/resource/Hugo_Black_III
31	His son, Charles Henry Lovell, was elected in the 1908 by-election following the death of his father.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Henry_Lovell	http://dbpedia.org/resource/Charles_Henry_Lovell
32	After the Six Day War he became one of the first Palestinians involved in contacts with Israel after it captured the Arab sector of the city and later encouraged his son, Sari Nusseibeh, to make contact with the Israelis.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Anwar_Nusseibeh	http://dbpedia.org/resource/Sari_Nusseibeh
33	NO_SENTENCE_SELECTED_:::Alla Nikolayevna Latynina (Russian: А́лла Никола́евна Лат́ынина; born 4 July 1940) is a Russian literary critic. Her husband is the writer and poet Leonid Latynin. She is the mother of Russian writer and journalist Yulia Latynina.----0-0 ----EndIndex----229 ---- Mention ---Yulia Latynina	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Alla_Latynina	http://dbpedia.org/resource/Yulia_Latynina
34	Fonda was the patriarch of a family of famous actors, including daughter Jane Fonda, son Peter Fonda, granddaughter Bridget Fonda, and grandson Troy Garity.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Henry_Fonda	http://dbpedia.org/resource/Peter_Fonda
35	NO_SENTENCE_SELECTED_:::Hugh Logue (born 23 January 1949) is a Northern Irish former Social Democratic and Labour Party politician and economist who now works as a commentator on political and economic issues. He is also a director of two renewable energy companies in Europe and the United States. He is the father of author Antonia Logue.----0-0 ----EndIndex----315 ---- Mention ---Antonia Logue	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Hugh_Logue	http://dbpedia.org/resource/Antonia_Logue
36	Piraquive is the mother of the Colombian Senator Alexandra Moreno Piraquive.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/María_Luisa_Piraquive	http://dbpedia.org/resource/Alexandra_Moreno_Piraquive
37	She is the wife of Uday Shankar and mother of Ananda Shankar and Mamata Shankar and sister-in-law of Ravi Shankar.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Amala_Shankar	http://dbpedia.org/resource/Ananda_Shankar
38	NO_SENTENCE_SELECTED_:::Princess Leia Organa, later known as General Leia Organa, is a fictional character in the Star Wars franchise, portrayed in films by Carrie Fisher. Introduced in the original Star Wars film (1977), Leia is princess of the planet Alderaan, a member of the Imperial Senate and an agent of the Rebel Alliance. She thwarts the sinister Sith Lord Darth Vader and helps bring about the destruction of the Empire's cataclysmic weapon, the Death Star. In The Empire Strikes Back (1980), Leia commands a Rebel base and evades Vader as she falls in love with the smuggler Han Solo. In Return of the Jedi (1983), Leia leads the operation to rescue Han from the alien crime lord Jabba the Hutt, and is revealed to be Vader's daughter and the twin sister of Luke Skywalker. The prequel film Revenge of the Sith (2005) establishes that the twins' mother is Senator (and former queen) Padmé Amidala of Naboo, who dies after childbirth. Leia is adopted by Senator Bail and Queen Breha Organa of Alderaan. In The Force Awakens (2015), Leia is the founder and General of the Resistance against the First Order and has a son with Han named Ben, who now goes by the name Kylo Ren.----0-0 ----EndIndex----1159 ---- Mention ---Kylo Ren	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Princess_Leia	http://dbpedia.org/resource/Kylo_Ren
39	He is the father of Macaulay Culkin, of Home Alone fame.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Kit_Culkin	http://dbpedia.org/resource/Macaulay_Culkin
40	She is the wife of Uday Shankar and mother of Ananda Shankar and Mamata Shankar and sister-in-law of Ravi Shankar.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Amala_Shankar	http://dbpedia.org/resource/Mamata_Shankar
41	His son William Monroe Trotter became a rights activist and was founder and editor of the Boston Guardian, a progressive African American newspaper.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/James_Monroe_Trotter	http://dbpedia.org/resource/William_Monroe_Trotter
42	Burroughs had one child, William S. Burroughs, Jr. (1947–1981), with his second wife Joan Vollmer.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/William_S._Burroughs	http://dbpedia.org/resource/William_S._Burroughs,_Jr.
43	She is the mother of actors Oliver Hudson, Kate Hudson and Wyatt Russell, and has been in a relationship with actor Kurt Russell since 1983.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Goldie_Hawn	http://dbpedia.org/resource/Wyatt_Russell
44	She is often regarded as a female protagonist of Mahabharata along with her daughter-in-law.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Kunti	http://dbpedia.org/resource/Arjuna
45	She was married to king Pandu of Hastinapur and was the mother of Karna and the Pandava brothers Yudhishthira, Bhima, Arjuna.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Kunti	http://dbpedia.org/resource/Bhima
46	He was the father of Queen Farida of Egypt and thus father-in-law of King Farouk I.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Youssef_Zulficar_Pasha	http://dbpedia.org/resource/Farida_of_Egypt
47	She is today known primarily for being the mother of Arthur Schopenhauer.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Johanna_Schopenhauer	http://dbpedia.org/resource/Arthur_Schopenhauer
48	Frances Ruth Shand Kydd (née Roche; 20 January 1936 – 3 June 2004) was the mother of Diana, Princess of Wales.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Frances_Shand_Kydd	http://dbpedia.org/resource/Diana,_Princess_of_Wales
49	Ekaterine \"Keke\" Geladze (Georgian: ეკატერინე \"კეკე\" გელაძე; 5 February 1858 – 4 June 1937) was the mother of Joseph Stalin.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Keke_Geladze	http://dbpedia.org/resource/Joseph_Stalin
50	She was the wife of Carl Reiner and the mother of actor/comedian/director/activist Rob Reiner.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Estelle_Reiner	http://dbpedia.org/resource/Rob_Reiner
51	During his 46-year career, Huston received 15 Oscar nominations, won twice, and directed both his father, Walter Huston, and daughter, Anjelica Huston, to Oscar wins in different films.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Huston	http://dbpedia.org/resource/Anjelica_Huston
52	His son, Sanjay Dutt, is also an actor, while daughter Priya Dutt, a former Member of Parliament.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Sunil_Dutt	http://dbpedia.org/resource/Sanjay_Dutt
53	He is also the father of Plaid Cymru politician Bethan Jenkins and journalist Ciaran Jenkins.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mike_Jenkins_(poet)	http://dbpedia.org/resource/Bethan_Jenkins
54	Alexander was Justiciar of Scotia for a time, but not an effective one.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Alexander_Stewart,_Earl_of_Buchan	http://dbpedia.org/resource/Mairead_inghean_Eachann
55	Born when Enosh was ninety years old, Kenan fathered Mahalalel when he was seventy.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Kenan	http://dbpedia.org/resource/Mahalalel
56	NO_SENTENCE_SELECTED_:::Weatherill came from England's industrial north. In Australia, he stacked wool on Port Adelaide's wharves before becoming an official with the Australian Government Workers' Association, (AGWA) which was later incorporationed in the national union the Miscellaneous Workers' Union. He is the father of Premier of South Australia Jay Weatherill.----168-168 ----EndIndex----511 ---- Mention ---Jay Weatherill	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/George_Weatherill_(politician)	http://dbpedia.org/resource/Jay_Weatherill
57	Devdas and Lakshmi had four children, Rajmohan Gandhi, Gopalkrishna Gandhi, Ramchandra Gandhi and Tara Gandhi Bhattacharjee (born 24 April 1934, New Delhi).	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Devdas_Gandhi	http://dbpedia.org/resource/Gopalkrishna_Gandhi
58	Before Stanton narrowed her political focus almost exclusively to women's rights, she was an active abolitionist with her husband Henry Brewster Stanton (co-founder of the Republican Party) and cousin Gerrit Smith.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Elizabeth_Cady_Stanton	http://dbpedia.org/resource/Henry_Brewster_Stanton
59	She is the mother of actors Oliver Hudson, Kate Hudson and Wyatt Russell, and has been in a relationship with actor Kurt Russell since 1983.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Goldie_Hawn	http://dbpedia.org/resource/Oliver_Hudson
60	NO_SENTENCE_SELECTED_:::Vallely grew up in East Brunswick Township, New Jersey, graduating from East Brunswick High School in 1972. He attended both Middlesex County College and New York University, and later moved to California in 1982. He wrote for a number of TV series, including ten episodes of The Golden Girls, which was his first paid work as a writer, The John Larroquette Show, and Ladies Man. His daughter is former child actor Tannis Vallely.----452-452 ----EndIndex----881 ---- Mention ---Tannis Vallely	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Jim_Vallely	http://dbpedia.org/resource/Tannis_Vallely
61	Mason was the father of George Mason IV, a Founding Father of the United States.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/George_Mason_III	http://dbpedia.org/resource/George_Mason
62	James \"Jim\" McCartney (7 July 1902 – 18 March 1976) and Mary Patricia McCartney (née Mohan) (29 September 1909 – 31 October 1956) were the parents of musician, author and artist Paul McCartney of the Beatles and Wings, and younger brother photographer and musician Mike McCartney (better known professionally as Mike McGear), who worked with the comedy rock trio the Scaffold.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Jim_and_Mary_McCartney	http://dbpedia.org/resource/Paul_McCartney
63	His oldest son, Neal Foster, was appointed to replace him, and was elected to his own term in 2010.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Richard_Foster_(Alaska_politician)	http://dbpedia.org/resource/Neal_Foster
64	The doting, irritable, and sarcastic father of Lily Munster, Grandpa is an undead vampire.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Grandpa_(The_Munsters)	http://dbpedia.org/resource/Lily_Munster
65	He is the father of Htin Kyaw, president of Myanmar since 2016.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Min_Thu_Wun	http://dbpedia.org/resource/Htin_Kyaw
66	NO_SENTENCE_SELECTED_:::Joshua Benjamin Jeyaretnam (5 January 1926 – 30 September 2008), more commonly known as J. B. Jeyaretnam or J.B.J., was a Singaporean politician and lawyer. He was the leader of the Workers' Party from 1971 to 2001. In 1981, he became the first opposition politician since Singapore's independence in 1965 to win a seat in Parliament, when he defeated Pang Kim Hin of the governing People's Action Party (PAP) in a by-election in Anson Single Member Constituency. He was re-elected at the 1984 general election, but lost his seat in Parliament in 1986 following a conviction for falsely accounting the party's funds. His conviction was subsequently overturned by the Judicial Committee of the Privy Council, which called the conviction a \"grievous injustice\". Jeyaretnam returned to Parliament after the 1997 general election as a Non-Constituency Member of Parliament (NCMP). However, he was stripped of his NCMP seat in 2001 when he was declared bankrupt after failing to keep up with payments for damages owed to PAP leaders as a result of a libel suit. He left the Workers' Party later that year. He was discharged from bankruptcy in 2007, and founded the Reform Party in June 2008. He died of heart failure in September 2008, three months after founding the Reform Party, which is now led by his son Kenneth Jeyaretnam.----0-0 ----EndIndex----1323 ---- Mention ---Kenneth Jeyaretnam	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/J._B._Jeyaretnam	http://dbpedia.org/resource/Kenneth_Jeyaretnam
67	He is the father of journalist Dan Greenberg.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Paul_Greenberg_(journalist)	http://dbpedia.org/resource/Dan_Greenberg
68	Park's first-born daughter, Park Geun-hye, is the current President of South Korea.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Park_Chung-hee	http://dbpedia.org/resource/Park_Geun-hye
69	Fonda was the patriarch of a family of famous actors, including daughter Jane Fonda, son Peter Fonda, granddaughter Bridget Fonda, and grandson Troy Garity.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Henry_Fonda	http://dbpedia.org/resource/Jane_Fonda
70	NO_SENTENCE_SELECTED_:::Phyllis Thede (born February 23, 1954) is an American politician, representing the 93rd District in the Iowa House of Representatives as a member of the Iowa Democratic Party. She was first elected in 2009. She is also the mother of comedic actress and writer Robin Thede.----0-0 ----EndIndex----271 ---- Mention ---Robin Thede	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Phyllis_Thede	http://dbpedia.org/resource/Robin_Thede
71	Autzen's heirs, led by his son Thomas E. Autzen, operated the foundation after his death, per the terms of his will.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Thomas_J._Autzen	http://dbpedia.org/resource/Thomas_E._Autzen
72	Pauline Monica Mole (or Pauline Hilda, depending on the book) (née Sugden, previously Muffet and Braithwaite) is a fictional character from the Adrian Mole series, written by Sue Townsend.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Pauline_Mole	http://dbpedia.org/resource/Adrian_Mole
73	The following is a list of characters of Monk, an American comedy-drama detective mystery television series, created by Andy Breckman and starring Tony Shalhoub as the titular character, Adrian Monk.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/List_of_Monk_characters	http://dbpedia.org/resource/Adrian_Monk
74	She is the mother of one daughter, Chloe Rose Lattanzi, with her first husband, actor Matt Lattanzi.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Olivia_Newton-John	http://dbpedia.org/resource/Chloe_Rose_Lattanzi
75	She was married to king Pandu of Hastinapur and was the mother of Karna and the Pandava brothers Yudhishthira, Bhima, Arjuna.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Kunti	http://dbpedia.org/resource/Yudhishthira
76	His other son, Moodie Brock Lovell, was a Member of the Legislative Assembly of Quebec.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Henry_Lovell	http://dbpedia.org/resource/Moodie_Brock_Lovell
77	Six months after Thurmond died in 2003, his mixed-race, then 78-year-old daughter Essie Mae Washington-Williams (1925–2013) revealed he was her father.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Strom_Thurmond	http://dbpedia.org/resource/Essie_Mae_Washington-Williams
78	NO_SENTENCE_SELECTED_:::Mary Virginia Martin (December 1, 1913 – November 3, 1990) was an American actress, singer, and Broadway star. A muse of Rodgers and Hammerstein, she originated many leading roles over her career, including Nellie Forbush in South Pacific and Maria von Trapp in The Sound of Music. She was named a Kennedy Center Honoree in 1989. She was the mother of actor Larry Hagman.----0-0 ----EndIndex----370 ---- Mention ---Larry Hagman	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mary_Martin	http://dbpedia.org/resource/Larry_Hagman
79	NO_SENTENCE_SELECTED_:::Don Alwin Rajapaksa (Sinhalese: දොන් අල්වින් රාජපක්ෂ; Tamil: டி.ஏ. ராஜபக்ஷ) (5 November 1906 – 7 November 1967) (known as D. A. Rajapaksa) was a Sri Lankan politician and Member of Parliament, who represented the Beliatta electorate in Hambantota district from 1947 to 1965. A founding member of Sri Lanka Freedom Party and Cabinet Minister of Agriculture and Land in Wijeyananda Dahanayake's government, he was the father of the former Sri Lankan President Dr Mahinda Rajapaksa.----0-0 ----EndIndex----478 ---- Mention ---Mahinda Rajapaksa	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/D._A._Rajapaksa	http://dbpedia.org/resource/Mahinda_Rajapaksa
80	Daley is the father of Richard M. Daley, also a former mayor of Chicago, William M. Daley, a former United States Secretary of Commerce, and John P. Daley, a member of the Cook County Board of Commissioners.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Richard_J._Daley	http://dbpedia.org/resource/William_M._Daley
81	Devdas and Lakshmi had four children, Rajmohan Gandhi, Gopalkrishna Gandhi, Ramchandra Gandhi and Tara Gandhi Bhattacharjee (born 24 April 1934, New Delhi).	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Devdas_Gandhi	http://dbpedia.org/resource/Rajmohan_Gandhi
82	He was the father of Galeazzo Ciano.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Costanzo_Ciano	http://dbpedia.org/resource/Galeazzo_Ciano
83	NO_SENTENCE_SELECTED_:::Glenna Maxey Goodacre (born 1939 in Lubbock, Texas) is a sculptor well known for having designed the obverse of the Sacagawea dollar that entered circulation in the United States in 2000. She also designed the Vietnam Women's Memorial located in Washington, D.C., of which there is a smaller replica at Vietnam Veterans Memorial State Park in Angel Fire, New Mexico. She is the mother of 1980s supermodel Jill Goodacre.----0-0 ----EndIndex----418 ---- Mention ---Jill Goodacre	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Glenna_Goodacre	http://dbpedia.org/resource/Jill_Goodacre
84	He is the father of Bollywood actors Salman Khan, Sohail Khan and Arbaaz Khan.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Salim_Khan	http://dbpedia.org/resource/Salman_Khan
85	He was the father of Geoffrey and Lewis Elton, and grandfather of Ben Elton.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Victor_Ehrenberg_(historian)	http://dbpedia.org/resource/Lewis_Elton
86	He is the father of Disney Legend Don Iwerks and grandfather to documentary film producer Leslie Iwerks.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ub_Iwerks	http://dbpedia.org/resource/Don_Iwerks
87	He founded with his daughter, Shalini Moghe, \"Bal Niketan Sangh\", an organization in social service and education.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Vinayak_Sitaram_Sarwate	http://dbpedia.org/resource/Shalini_Moghe
88	His son, Mark Brzezinski, was the United States Ambassador to Sweden from 2011 to 2015.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Zbigniew_Brzezinski	http://dbpedia.org/resource/Mark_Brzezinski
89	He is also the father of Plaid Cymru politician Bethan Jenkins and journalist Ciaran Jenkins.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mike_Jenkins_(poet)	http://dbpedia.org/resource/Ciaran_Jenkins
90	His son, Sanjay Dutt, is also an actor, while daughter Priya Dutt, a former Member of Parliament.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Sunil_Dutt	http://dbpedia.org/resource/Priya_Dutt
91	Hero Ibrahim Ahmed (born 1948) is the daughter of Ibrahim Ahmad, the spouse of Jalal Talabani and the mother of Bafil Talabani and Qubad Talabani.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Hero_Ibrahim_Ahmed	http://dbpedia.org/resource/Qubad_Talabani
92	NO_SENTENCE_SELECTED_:::The McCartney family lived in council houses during Mary's life, but Paul later bought his father a house called Rembrandt, in Heswall, Cheshire. Jim encouraged his two sons to take up music by buying instruments for them to learn, as well as improving their education. Mary was Paul's inspiration for the song, \"Let It Be\". After Mary's death, Jim married Angela Williams and adopted her daughter from a previous marriage, Ruth McCartney.----621-621 ----EndIndex----1059 ---- Mention ---Ruth McCartney	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Jim_and_Mary_McCartney	http://dbpedia.org/resource/Ruth_McCartney
93	She is the mother of actors Oliver Hudson, Kate Hudson and Wyatt Russell, and has been in a relationship with actor Kurt Russell since 1983.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Goldie_Hawn	http://dbpedia.org/resource/Kate_Hudson
