id	text	property	subject	object
13	Millikan graduated from Oberlin College in 1891 and obtained his doctorate at Columbia University in 1895.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Robert_Andrews_Millikan	http://dbpedia.org/resource/Oberlin_College
14	After National Service from 1949 to 1951 as a second lieutenant in the King's Royal Rifle Corps, he read history and economics at Pembroke College, Cambridge from 1951 to 1954 (where his grandfather, Sir Montagu Butler, had been Master).	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Adam_Butler_(politician)	http://dbpedia.org/resource/Pembroke_College,_Cambridge
15	He then earned a BSc from the University of Chicago in 1955 and his Ph.D. from Princeton University in 1959.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Raymond_Smullyan	http://dbpedia.org/resource/Princeton_University
16	He received his Ph.D. at Princeton University in 1947 under advisor Samuel Wilks.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ted_Harris_(mathematician)	http://dbpedia.org/resource/Princeton_University
17	He currently serves on the Board of Scientific Consultants of the Memorial Sloan Kettering Cancer Center, the Industrial Advisory Board of the California Institute for Quantitative Biosciences (QB3), the Advisory Council for the Princeton University Department of Molecular Biology and the Advisory Council for the Lewis-Sigler Institute for Integrative Genomics.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Arthur_D._Levinson	http://dbpedia.org/resource/Princeton_University
18	The Arrhenius equation, Arrhenius definition of an acid, lunar crater Arrhenius, the mountain of Arrheniusfjellet and the Arrhenius Labs at Stockholm University are named after him.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Svante_Arrhenius	http://dbpedia.org/resource/Stockholm_University
19	Furthermore, his older brother serves as the Speaker of the Parliament of Sri Lanka.He had his secondary education at Isipathana College and Ananda College Colombo.On 11 January 2015, immediately after Mahinda Rajapksa lost the presidential election, Basil Rajapaksa left Sri Lanka to the United States, where he is a naturalized citizen.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Basil_Rajapaksa	http://dbpedia.org/resource/Ananda_College
20	Rodolfo Campo Soto (born August 15, 1942) is a Colombian politician and Mechanical engineer from the Pontifical Bolivarian University.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Rodolfo_Campo_Soto	http://dbpedia.org/resource/Pontifical_Bolivarian_University
21	After leaving Eton College the same year, he received commission in the Grenadier Guards.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alexander_Ramsay_of_Mar	http://dbpedia.org/resource/Eton_College
22	Bloomberg also served as Chairman of the Board of Trustees at his alma mater, Johns Hopkins University, from 1996 to 2002.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Michael_Bloomberg	http://dbpedia.org/resource/Johns_Hopkins_University
23	Agnew was born in Baltimore, Maryland, and was a graduate of Johns Hopkins University and University of Baltimore School of Law.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Spiro_Agnew	http://dbpedia.org/resource/Johns_Hopkins_University
24	Morgan received his Ph.D. from Johns Hopkins University in zoology in 1890 and researched embryology during his tenure at Bryn Mawr.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Thomas_Hunt_Morgan	http://dbpedia.org/resource/Johns_Hopkins_University
25	He studied mathematics at Delhi University and economics and econometrics at the London School of Economics.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alok_Bhargava	http://dbpedia.org/resource/London_School_of_Economics
26	Rabon has degrees from North Carolina State University and the University of Georgia.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Bill_Rabon	http://dbpedia.org/resource/North_Carolina_State_University
27	He was granted citizenship in 1972, and has a PhD in clinical psychology from the University of Florida.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Carlos_Alvarez_(professor)	http://dbpedia.org/resource/University_of_Florida
28	Weller was born and grew up in Ann Arbor, Michigan, and then went to the University of Michigan, where his father Carl Vernon Weller was a professor in the Department of Pathology.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Thomas_Huckle_Weller	http://dbpedia.org/resource/University_of_Michigan
29	He worked with Nobel Prize winner Lawrence Klein on the development of the Klein–Goldberger macroeconomic model at the University of Michigan.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Arthur_Goldberger	http://dbpedia.org/resource/University_of_Michigan
30	Raman Sundrum did his undergraduate studies at University of Sydney in Australia and received his Ph.D. from Yale University in 1990.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Raman_Sundrum	http://dbpedia.org/resource/University_of_Sydney
31	Aitchison was appointed as senior lecturer in Communications Engineering at the University of Sydney, which was the start of his 25-year teaching experience at that institution, culminating in his appointment as associate professor.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ronald_Ernest_Aitchison	http://dbpedia.org/resource/University_of_Sydney
32	After receiving his Ph.D. at the University of Vienna in 1931 he worked in Munich.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Rolf_Singer	http://dbpedia.org/resource/University_of_Vienna
33	He entered Bowdoin College, Brunswick, Maine, in 1809.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Bellamy_Storer_(1796–1875)	http://dbpedia.org/resource/Bowdoin_College
34	He helped run his father's pharmacy until 1937 when he returned to academia, graduating with a master's degree from Louisiana State University in 1940, where he was a political science instructor.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Hubert_Humphrey	http://dbpedia.org/resource/Louisiana_State_University
35	After graduating in 1988 with a degree in Chemistry from Newcastle University, he began his career in technical editing at the Royal Society of Chemistry in 1989 and built up a freelance writing business in his spare time before going full-time freelance in the mid-1990s.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/David_Bradley_(UK_journalist)	http://dbpedia.org/resource/Newcastle_University
36	A native of Midland, Wohlgemuth attended Texas Tech University in Lubbock from 1965 to 1967 but left to marry her childhood sweetheart, Mikeal Wohlgemuth, an optometrist in Burleson.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Arlene_Wohlgemuth	http://dbpedia.org/resource/Texas_Tech_University
37	Rabon has degrees from North Carolina State University and the University of Georgia.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Bill_Rabon	http://dbpedia.org/resource/University_of_Georgia
38	He is a lawyer, having been educated at Saint Mary's University, the University of Hawaii at Hilo and the University of Hawaii at Manoa.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/John_Carroll_(Hawaii_politician)	http://dbpedia.org/resource/University_of_Hawaii_at_Hilo
39	He served in the United States Army during the Korean War and later transferred to the United States Air Force.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/John_Carroll_(Hawaii_politician)	http://dbpedia.org/resource/University_of_Hawaii_at_Manoa
40	She graduated from the University of Helsinki, where she studied law from 1963 to 1968.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Tarja_Halonen	http://dbpedia.org/resource/University_of_Helsinki
41	Case grew up in Olathe, Kansas and later attended University of Kansas.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Stevie_Case	http://dbpedia.org/resource/University_of_Kansas
42	Born in Wallace, South Dakota in 1911, Humphrey attended the University of Minnesota before earning his pharmacist license from the Capitol College of Pharmacy in 1931.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Hubert_Humphrey	http://dbpedia.org/resource/University_of_Minnesota
43	Born in Denver, Colorado, Trauger received a B.A. from Cornell College in 1968, a Master of Arts in Teaching from Vanderbilt University in 1972, and a J.D. from Vanderbilt University Law School in 1976.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Aleta_Arthur_Trauger	http://dbpedia.org/resource/Vanderbilt_University
44	Born in Uniontown, Pennsylvania, Marshall was a 1901 graduate of the Virginia Military Institute.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/George_Marshall	http://dbpedia.org/resource/Virginia_Military_Institute
45	He is a graduate of University of Delhi, Delhi.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alok_Tiwari	http://dbpedia.org/resource/University_of_Delhi
46	Furthermore, his older brother serves as the Speaker of the Parliament of Sri Lanka.He had his secondary education at Isipathana College and Ananda College Colombo.On 11 January 2015, immediately after Mahinda Rajapksa lost the presidential election, Basil Rajapaksa left Sri Lanka to the United States, where he is a naturalized citizen.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Basil_Rajapaksa	http://dbpedia.org/resource/Isipathana_College
47	She attended Concordia University, earning a Bachelor of Arts in political science, and then studied law at Université de Montréal.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Anju_Dhillon	http://dbpedia.org/resource/Concordia_University
48	He studied at the University of Adam Mickiewicz in Poznań, where he graduated mathematics in 1969, and later on Poznań University of Technology, when he received title from automatics in 1971.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jan_Węglarz	http://dbpedia.org/resource/Poznań_University_of_Technology
49	He received honorary doctorates (\"doktorat honoris causa\") from several Polish institutions: Szczecin University of Technology (Politechnika Szczecińska) (December 10, 2001), AGH University of Science and Technology (October 16, 2002), Częstochowa University of Technology (Politechnika Częstochowska) (April 22, 2005), Poznań University of Technology (January 14, 2006), Gdansk University of Technology (Politechnika Gdańska) (April 16, 2008), University of Silesia (Uniwersytet Śląski) (July 2, 2008), University of Zielona Góra (June 5, 2009).	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jan_Węglarz	http://dbpedia.org/resource/Poznań_University_of_Technology
50	He is also a senior fellow at the Harvard Society of Fellows, a distinguished fellow of All Souls College, Oxford, an honorary fellow of Darwin College, Cambridge and a Fellow of Trinity College, Cambridge, where he served as Master from 1998 to 2004.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Amartya_Sen	http://dbpedia.org/resource/Trinity_College,_Cambridge
51	Horrocks was educated in Wakefield and at Trinity College, Cambridge, graduating BA in 1755 and MA in 1758.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/James_Horrocks	http://dbpedia.org/resource/Trinity_College,_Cambridge
52	In preparation for this role, he read agriculture at Trinity College, Cambridge.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alexander_Ramsay_of_Mar	http://dbpedia.org/resource/Trinity_College,_Cambridge
53	He held a Ph.D. in Physics from Banaras Hindu University (BHU) in Varanasi, India and a second doctorate in Theoretical Plasma Physics from Umeå University (UmU) in Sweden.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Padma_Kant_Shukla	http://dbpedia.org/resource/Umeå_University
54	After studying Classics at University College London (UCL), he began working professionally in archaeology, specializing in the Romano-British period.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Mortimer_Wheeler	http://dbpedia.org/resource/University_College_London
55	Chandra received his PhD in Computer Science from Stanford University, an MS from University of California, Berkeley, and a BTech from IIT Kanpur.He was previously Director of Database and Distributed Systems at IBM Almaden Research Center.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ashok_K._Chandra	http://dbpedia.org/resource/University_of_California,_Berkeley
56	Gary Stanley Becker (December 2, 1930 – May 3, 2014) was an American economist and a professor of economics and sociology at the University of Chicago.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Gary_Becker	http://dbpedia.org/resource/University_of_Chicago
57	He then earned a BSc from the University of Chicago in 1955 and his Ph.D. from Princeton University in 1959.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Raymond_Smullyan	http://dbpedia.org/resource/University_of_Chicago
58	Bhardwaj graduated from the University of Glasgow with a master's degree in Social Science in 1996.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Raman_Bhardwaj	http://dbpedia.org/resource/University_of_Glasgow
59	He received his Ph.D. from the University of North Carolina at Chapel Hill in 1972.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Bob_McMath	http://dbpedia.org/resource/University_of_North_Carolina_at_Chapel_Hill
60	Berthold Grünfeld (22 January 1932 – 20 August 2007) was a Norwegian psychiatrist, sexologist, and professor of social medicine at the University of Oslo.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Berthold_Grünfeld	http://dbpedia.org/resource/University_of_Oslo
61	Educated in Latin and Aristotelian physics at the University of Oxford, Wren was a notable anatomist, astronomer, geometer, and mathematician-physicist, as well as an architect.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Christopher_Wren	http://dbpedia.org/resource/University_of_Oxford
62	She was, together with Peter Rivière, one of the pioneers of Amazonian anthropology at the University of Oxford.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Audrey_Butt_Colson	http://dbpedia.org/resource/University_of_Oxford
63	He received his Ph.D. in Physics from the University of Pennsylvania, and is currently a Consulting Professor in the Department of Applied Physics and the Symbolic System Program at Stanford University.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Bernardo_Huberman	http://dbpedia.org/resource/University_of_Pennsylvania
64	He obtained Bachelor of Arts and master's degrees from the University of Texas at Austin.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ben_H._Procter	http://dbpedia.org/resource/University_of_Texas_at_Austin
65	Beginning at age 17, he attended several Ohio schools, then studied at Williams College in Williamstown, Massachusetts, from which he graduated in 1856.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/James_A._Garfield	http://dbpedia.org/resource/Williams_College
66	He held the Gibbs Professorship of Theoretical Chemistry at Yale University.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Lars_Onsager	http://dbpedia.org/resource/Yale_University
67	He graduated from Yale University in 2015.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jack_Schlossberg	http://dbpedia.org/resource/Yale_University
68	Raman Sundrum did his undergraduate studies at University of Sydney in Australia and received his Ph.D. from Yale University in 1990.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Raman_Sundrum	http://dbpedia.org/resource/Yale_University
69	McClintock received her PhD in botany from Cornell University in 1927.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Barbara_McClintock	http://dbpedia.org/resource/Cornell_University
70	Hailing from Long Island, Pynchon served two years in the United States Navy and earned an English degree from Cornell University.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Thomas_Pynchon	http://dbpedia.org/resource/Cornell_University
71	Born and raised on Anglesey, he attended Bangor University and went on to study for his doctorate at University of Alberta, Canada.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Tom_Parry_Jones	http://dbpedia.org/resource/Bangor_University
72	In 1999, Portman enrolled at Harvard University to study psychology, alongside her work as an actress; she completed a bachelor's degree in 2003.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Natalie_Portman	http://dbpedia.org/resource/Harvard_University
73	He is Johnstone Family Professor in the Department of Psychology at Harvard University, and is known for his advocacy of evolutionary psychology and the computational theory of mind.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Steven_Pinker	http://dbpedia.org/resource/Harvard_University
74	He left home in 1932 to attend Harvard University, studied English, and anthropology as a postgraduate, and later attended medical school in Vienna.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/William_S._Burroughs	http://dbpedia.org/resource/Harvard_University
75	He was professor of law at Harvard University from 1817 to 1829.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Asahel_Stearns	http://dbpedia.org/resource/Harvard_University
76	Born in Lunenburg, Massachusetts, Stearns graduated from Harvard University in 1797.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Asahel_Stearns	http://dbpedia.org/resource/Harvard_University
77	He then received a second master's degree and his Ph.D. from Harvard University in Cambridge, Massachusetts.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ben_H._Procter	http://dbpedia.org/resource/Harvard_University
78	He taught school in Hamilton, Ohio, 1836 and 1837, at Miami University in 1837 and 1838, and Hanover College, Indiana, in 1839 and 1840.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Samuel_Galloway	http://dbpedia.org/resource/Miami_University
79	He graduated from Miami University in Oxford, Ohio, in 1833.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Samuel_Galloway	http://dbpedia.org/resource/Miami_University
80	Born in Lichfield, Staffordshire, Johnson attended Pembroke College, Oxford for just over a year, before his lack of funds forced him to leave.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Samuel_Johnson	http://dbpedia.org/resource/Pembroke_College,_Oxford
81	Galloway then attended Princeton Theological Seminary in 1835 and 1836.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Samuel_Galloway	http://dbpedia.org/resource/Princeton_Theological_Seminary
82	Simons holds the Herchel Smith Chair in Physics at the University of Cambridge Cavendish Laboratory.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Benjamin_Simons	http://dbpedia.org/resource/University_of_Cambridge
83	After being one of the first children to attend an integrated elementary school, he became a high school quarterback and gained a football scholarship to the University of Oklahoma.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/J._C._Watts	http://dbpedia.org/resource/University_of_Oklahoma
84	He completed his M.Sc. in 1918 at Kansas State, and his Ph.D. in genetics at the University of Wisconsin–Madison (1922).	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jay_Laurence_Lush	http://dbpedia.org/resource/University_of_Wisconsin–Madison
85	Born in Denver, Colorado, Trauger received a B.A. from Cornell College in 1968, a Master of Arts in Teaching from Vanderbilt University in 1972, and a J.D. from Vanderbilt University Law School in 1976.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Aleta_Arthur_Trauger	http://dbpedia.org/resource/Cornell_College
86	He received his Ph.D. in 1957 from Hebrew University of Jerusalem in Israel.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Branko_Grünbaum	http://dbpedia.org/resource/Hebrew_University_of_Jerusalem
87	Mondale was born in Ceylon, Minnesota, and graduated from Macalester College in 1951.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Walter_Mondale	http://dbpedia.org/resource/Macalester_College
88	Born in London, Niven attended Heatherdown Preparatory School and Stowe before gaining a place at the Royal Military College, Sandhurst.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/David_Niven	http://dbpedia.org/resource/Royal_Military_College,_Sandhurst
89	He then studied law at the Saint Petersburg State University, graduating in 1975.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Vladimir_Putin	http://dbpedia.org/resource/Saint_Petersburg_State_University
90	After completing his degree at the Institut d'études politiques de Paris (Sciences Po), a term at Harvard University, and the École nationale d'administration (ENA), Chirac began his career as a high-level civil servant, and soon entered politics.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jacques_Chirac	http://dbpedia.org/resource/Sciences_Po
91	Noonan studied at Parade College and the Swinburne University of Technology.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Wade_Noonan	http://dbpedia.org/resource/Swinburne_University_of_Technology
92	She is the founder of the Yitzhak Rabin Center for Israel Studies, Emerita Professor of Jewish History at Tel Aviv University and former head of the Weizmann Institute for the Study of Zionism at Tel Aviv University.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Anita_Shapira	http://dbpedia.org/resource/Tel_Aviv_University
93	Born and raised on Anglesey, he attended Bangor University and went on to study for his doctorate at University of Alberta, Canada.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Tom_Parry_Jones	http://dbpedia.org/resource/University_of_Alberta
94	She spent most of her career working at the University of Auckland, where she rose to be Dean of its Faculty of Law.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Julie_Maxton	http://dbpedia.org/resource/University_of_Auckland
95	William Robert Ming, Jr. (May 7, 1911 – June 30, 1973) was an American lawyer, attorney with the National Association for the Advancement of Colored People (NAACP) and law professor at University of Chicago Law School and Howard University School of Law.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/William_Robert_Ming	http://dbpedia.org/resource/University_of_Chicago_Law_School
96	He was professor at the University of Padua and later became Imperial physician at the court of Emperor Charles V.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Andreas_Vesalius	http://dbpedia.org/resource/University_of_Padua
97	Born in San Pietro di Gorizia (Šempeter-Vrtojba), he earned a degree in mathematics and engineering at the University of Padua.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Antonio_Abetti	http://dbpedia.org/resource/University_of_Padua
98	Throughout his life, Clark was a progressive.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Andrew_Inglis_Clark	http://dbpedia.org/resource/University_of_Tasmania
99	After a few years at Rugby School, Sidgwick pursued undergraduate studies at Christ Church, Oxford, and a doctorate at the University of Tübingen.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Nevil_Sidgwick	http://dbpedia.org/resource/University_of_Tübingen
100	Moretti graduated in law at the University of Urbino and has worked as a divorce lawyer since 2001.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alessandra_Moretti	http://dbpedia.org/resource/University_of_Urbino
101	After completing his degree at the Institut d'études politiques de Paris (Sciences Po), a term at Harvard University, and the École nationale d'administration (ENA), Chirac began his career as a high-level civil servant, and soon entered politics.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Jacques_Chirac	http://dbpedia.org/resource/École_nationale_d'administration
102	The son of wealthy textile manufacturer and politician Sir Robert Peel, 1st Baronet, he was educated at Bury Grammar School, Hipperholme Grammar School and Harrow School and earned a double first in classics and mathematics from Christ Church, Oxford.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Robert_Peel	http://dbpedia.org/resource/Christ_Church,_Oxford
103	After a few months in Berlin in 1928–29 he spent five years (1930–35) teaching in English public schools, then travelled to Iceland and China in order to write books about his journeys.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/W._H._Auden	http://dbpedia.org/resource/Christ_Church,_Oxford
104	After a few years at Rugby School, Sidgwick pursued undergraduate studies at Christ Church, Oxford, and a doctorate at the University of Tübingen.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Nevil_Sidgwick	http://dbpedia.org/resource/Christ_Church,_Oxford
105	Rickman trained at the Royal Academy of Dramatic Art in London, and was a member of the Royal Shakespeare Company, performing in modern and classical theatre productions.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Alan_Rickman	http://dbpedia.org/resource/Royal_Academy_of_Dramatic_Art
106	Hooke studied at Wadham College, Oxford during the Protectorate where he became one of a tightly knit group of ardent Royalists led by John Wilkins.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Robert_Hooke	http://dbpedia.org/resource/Wadham_College,_Oxford
107	He held a Ph.D. in Physics from Banaras Hindu University (BHU) in Varanasi, India and a second doctorate in Theoretical Plasma Physics from Umeå University (UmU) in Sweden.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Padma_Kant_Shukla	http://dbpedia.org/resource/Banaras_Hindu_University
108	She became the first Canadian Sikh to practice law in Quebec.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Anju_Dhillon	http://dbpedia.org/resource/Université_de_Montréal
109	Agnew was born in Baltimore, Maryland, and was a graduate of Johns Hopkins University and University of Baltimore School of Law.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Spiro_Agnew	http://dbpedia.org/resource/University_of_Baltimore_School_of_Law
110	Born in Denver, Colorado, Trauger received a B.A. from Cornell College in 1968, a Master of Arts in Teaching from Vanderbilt University in 1972, and a J.D. from Vanderbilt University Law School in 1976.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Aleta_Arthur_Trauger	http://dbpedia.org/resource/Vanderbilt_University_Law_School
111	He studied at the University of Banja Luka, where he earned a B.Sc. in the Faculty of Law and a master's degree in the Faculty of Political Science.	http://dbpedia.org/ontology/almaMater	http://dbpedia.org/resource/Ognjen_Tadić	http://dbpedia.org/resource/University_of_Banja_Luka
