id	text	property	subject	object
31	A resident of Salem, Massachusetts, he was elected as a Democrat to represent the 7th Essex district.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Paul_Tucker_(politician)	http://dbpedia.org/resource/Salem,_Massachusetts
32	Aura Mireya Guerra López (born May 5, 1977 in the city of Santo Domingo) is a Dominican ten-pin bowler who won back to back Qubica AMF Bowling World Cup Titles (2010 & 2011).	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Aumi_Guerra	http://dbpedia.org/resource/Santo_Domingo
33	Anna Fitzpatrick (born 6 April 1989 in Sheffield, South Yorkshire, England) is a professional British tennis player.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Anna_Fitzpatrick	http://dbpedia.org/resource/Sheffield
34	Mahtab Keramati (Persian: مهتاب کرامتی‎‎, born October 17, 1970 in Tehran, Iran) is an Iranian actress.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mahtab_Keramati	http://dbpedia.org/resource/Tehran
35	Brian Ashton was a city councillor in Toronto, Canada, representing Ward 36 Scarborough Southwest.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Brian_Ashton_(politician)	http://dbpedia.org/resource/Toronto
36	Paul Franklin Henderson (17 November 1934), Toronto is a former president of the International Sailing Federation.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Paul_Henderson_(sailor)	http://dbpedia.org/resource/Toronto
37	Humphrey died of bladder cancer at his home in Waverly, Minnesota, and is buried at the Lakewood Cemetery in Minneapolis.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Hubert_Humphrey	http://dbpedia.org/resource/Waverly,_Minnesota
38	Thomas Francis Bayard (October 29, 1828 – September 28, 1898) was an American lawyer, politician, and diplomat from Wilmington, Delaware.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Thomas_F._Bayard	http://dbpedia.org/resource/Wilmington,_Delaware
39	NO_SENTENCE_SELECTED_:::Sherman Greenfeld (born June 3, 1962) is a former Canadian professional racquetball player from Winnipeg, Manitoba. Greenfeld won two World Championships and 10 Canadian Championships, and was the dominant racquetball player in Canada during the 1980s and 1990s. Greenfeld retired from national competitions in 1999 following the Pan American Games in Winnipeg.----0----EndIndex----360 ---- Mention ---Winnipeg	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sherman_Greenfeld	http://dbpedia.org/resource/Winnipeg
40	Sherman Greenfeld (born June 3, 1962) is a former Canadian professional racquetball player from Winnipeg, Manitoba.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Sherman_Greenfeld	http://dbpedia.org/resource/Winnipeg
41	He was born in York, grew up in and near Birmingham in a professional middle-class family.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/W._H._Auden	http://dbpedia.org/resource/York
42	He was the wealthiest merchant in the Ahmedabad city during the 17th century.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Shantidas_Jhaveri	http://dbpedia.org/resource/Ahmedabad
43	Mariana Duque Mariño (born 12 August 1989) is a Colombian tennis player, born in Bogotá.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mariana_Duque	http://dbpedia.org/resource/Bogotá
44	NO_SENTENCE_SELECTED_:::Rajan Sippy began his acting career in the Ramsay Horror 3D film Saamri (1985) and also played a horror role in their next chiller Dak Bangla (1987). He also played Madhuri Dixit's hero in the film Awara Baap(1985). He turned to production and produced a movie called Shehzaade (1989) starring Shatrughan Sinha, Dharmendra & Dimple Kapadia. In the 1990s Rajan Sippy shifted to Dubai.----222----EndIndex----604 ---- Mention ---Dubai	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rajan_Sippy	http://dbpedia.org/resource/Dubai
45	He is currently a businessman in Dubai and runs the restaurant \"The Moghul Room\".	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rajan_Sippy	http://dbpedia.org/resource/Dubai
46	Eduardo Maruri Miranda (born September 6, 1966, Guayaquil, Ecuador) is an Ecuadorian businessman, President and Founding Member of MARURI Grey Global Group Ecuador , and former President of the Barcelona Sporting Club Soccer Team of Ecuador.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Eduardo_Maruri	http://dbpedia.org/resource/Guayaquil
47	Arjun Munda (born 3 May 1968 in Khrangajhar, Jamshedpur) is the Ex-Chief Minister of the Indian State of Jharkhand.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Arjun_Munda	http://dbpedia.org/resource/Jamshedpur
48	He has also served as a member of parliament having been elected to the 15th Lok Sabha from the prestigious Jamshedpur constituency in the 2009 parliamentary elections.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Arjun_Munda	http://dbpedia.org/resource/Jamshedpur
49	Olga Olehivna Fridman (Ukrainian: Ольга Олегівна Фрідман; born 30 September 1998 in Kiev) is a Ukrainian-Israeli tennis player.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Olga_Fridman	http://dbpedia.org/resource/Kiev
50	NO_SENTENCE_SELECTED_:::Kumaraswamy s/o Duraisamy (March 11, 1906 - ) was a Hindu reformer and Tamil community leader in Indonesia. He started the Deli Hindu Sabah, the Indian Boy Scout Association and many other projects benefitting the Hindu Tamil communities of Medan.----0----EndIndex----246 ---- Mention ---Medan	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/D._Kumaraswamy	http://dbpedia.org/resource/Medan
51	Muhammad Abdul Haque (Bengali: মুহাম্মদ আব্দুল হক), widely known as M A Haque (এম এ হক) (born, July 1, 1954 in Balaganj Upazila, Sylhet) is a veteran politician and philanthropist from Sylhet Division.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Muhammad_Abdul_Haque	http://dbpedia.org/resource/Sylhet
52	He was the first vice-chancellor of Ravenshaw University, Cuttack, Odisha.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Devdas_Chhotray	http://dbpedia.org/resource/Cuttack
53	He moved to Central Falls, Rhode Island and engaged in cotton manufacturing; he was a member of the Rhode Island Senate in 1876-1877 and was elected as a Republican to the Forty-seventh and Forty-eighth Congresses and served from March 4, 1881, to January 26, 1885, when he resigned.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jonathan_Chace	http://dbpedia.org/resource/Central_Falls,_Rhode_Island
54	He lives in Swansea, Wales, where he lived with his wife Telsa Gwynne, who died in 2015.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Alan_Cox	http://dbpedia.org/resource/Swansea
55	He was born in York, grew up in and near Birmingham in a professional middle-class family.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/W._H._Auden	http://dbpedia.org/resource/Birmingham
56	Laura Kate Trevelyan (born 21 August 1968) is a BBC anchor/correspondent based in New York City.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Laura_Trevelyan	http://dbpedia.org/resource/New_York_City
57	Frank J. Esposito (born March 24, 1928, Bronx, New York — died Norwalk, January 9, 2013) was the mayor of Norwalk, Connecticut for seven terms, from 1987 to 2001, the longest serving mayor in the city's history.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Frank_Esposito_(politician)	http://dbpedia.org/resource/Norwalk,_Connecticut
58	Henry Fletcher (January 17, 1859 – August 26, 1953) was the 25th mayor of Providence, Rhode Island.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Henry_Fletcher_(mayor)	http://dbpedia.org/resource/Providence,_Rhode_Island
59	He currently resides in Auckland, New Zealand after becoming a citizen in 2008 and holds dual citizenship with the United States of America.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Harold_Hillman_(executive_coach)	http://dbpedia.org/resource/Auckland
60	Kunwar Rewati Raman Singh (born 5 October 1943) is an Indian politician for the Allahabad (Lok Sabha Constituency) in Uttar Pradesh.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rewati_Raman_Singh	http://dbpedia.org/resource/Allahabad
61	Judith Sargentini (born March 13, 1974 in Amsterdam) is a Dutch GreenLeft politician.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Judith_Sargentini	http://dbpedia.org/resource/Amsterdam
62	Óscar Hernández Pérez (born April 10, 1978 in Barcelona, Spain) is a former professional male tennis player from Spain.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Óscar_Hernández_(tennis)	http://dbpedia.org/resource/Barcelona
63	Claudia Hill is a German costume and fashion designer, based in Berlin and New York.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Claudia_Hill	http://dbpedia.org/resource/Berlin
64	Todd H. Stroger (born January 14, 1963) is the former president of the Cook County, Illinois Board and a former alderman for the 8th Ward in Chicago.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Todd_Stroger	http://dbpedia.org/resource/Chicago
65	In 2007, Rogers was honored with the Woodrow Wilson Award from Princeton University for the breadth and depth of his service to many organizations.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/John_W._Rogers_Jr.	http://dbpedia.org/resource/Chicago
66	Lamar Heystek (born February 17, 1979), American politician, was a member of the Davis, California City Council from 2006 to 2010.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Lamar_Heystek	http://dbpedia.org/resource/Davis,_California
67	Nic Cha Kim (born September 19, 1974) is a Korean-American documentary filmmaker, television reporter, playwright, and cultural activist, best known as the Founder of Gallery Row in Downtown Los Angeles.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Nic_Cha_Kim	http://dbpedia.org/resource/Los_Angeles
68	Yamaguchi, a resident of Nagasaki, was in Hiroshima on business for his employer Mitsubishi Heavy Industries when the city was bombed at 8:15 am, on August 6, 1945.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Tsutomu_Yamaguchi	http://dbpedia.org/resource/Nagasaki
69	Leanne Marshall (born October 10, 1980 in Yuba City, California) is a fashion designer in Portland, Oregon.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Leanne_Marshall	http://dbpedia.org/resource/Portland,_Oregon
70	Reyson Gracie (born in Rio de Janeiro, Brazil in 1941) is the 3rd son (7th child) of Carlos Gracie, the founder of Brazilian Jiu-Jitsu, and a member of the Gracie Family.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Reyson_Gracie	http://dbpedia.org/resource/Rio_de_Janeiro
71	Borja Golán, (born 6 January 1983 in Santiago de Compostela) is a professional squash player who represents Spain.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Borja_Golán	http://dbpedia.org/resource/Santiago_de_Compostela
72	He represents the Palakkad constituency of Kerala and is a member of the CPI(M) political party.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/M._B._Rajesh	http://dbpedia.org/resource/Palakkad
73	Robinson was a 6'4\" guard born in Birmingham, Alabama who played collegiately at the University of Alabama at Birmingham and has the distinction of being the first player to ever sign a scholarship with the school.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Oliver_Robinson	http://dbpedia.org/resource/Birmingham,_Alabama
74	Since the age of 9, Keys has been part of the Chris Evert Academy in Boca Raton, Florida.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Madison_Keys	http://dbpedia.org/resource/Boca_Raton,_Florida
75	Berke was born in Chattanooga, Tennessee, to Marvin and Karen Berke.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Andy_Berke	http://dbpedia.org/resource/Chattanooga,_Tennessee
76	John W. Beard (born November 4, 1951 in Decorah, Iowa) is a Democratic politician, representing the 16th District in the Iowa House of Representatives since 2008.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/John_W._Beard	http://dbpedia.org/resource/Decorah,_Iowa
77	Blewett is an associate attorney at the law firm of Hoyt and Blewett PLLC, where he specializes in representing injured individuals in cases involving railroad FELA, railroad crossings, insurance bad faith, safe place to work, insurance, nuisances, environmental pollution, medical malpractice, and wrongful death.He is currently a resident of Great Falls, Montana.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Anders_Blewett	http://dbpedia.org/resource/Great_Falls,_Montana
78	He studied law at the University of Amsterdam and was a member of the municipal council of Haarlem from 1998 to 2001.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Coşkun_Çörüz	http://dbpedia.org/resource/Haarlem
79	He has represented the 103rd District in Dauphin County including a large section of the city of Harrisburg, Pennsylvania since 1993.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ron_Buxton	http://dbpedia.org/resource/Harrisburg,_Pennsylvania
80	Cherrish Pryor is an American politician from Indianapolis, Indiana.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Cherrish_Pryor	http://dbpedia.org/resource/Indianapolis
81	He and his wife live in Johnstown, Pennsylvania and have 1 child.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edward_P._Wojnaroski	http://dbpedia.org/resource/Johnstown,_Pennsylvania
82	Dipankar Home (born 11 November 1955) is an Indian Bengali theoretical physicist at Bose Institute, Kolkata.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Dipankar_Home	http://dbpedia.org/resource/Kolkata
83	He has represented the 96th District in Lancaster County including a large section of the city of Lancaster, Pennsylvania since 1991.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mike_Sturla	http://dbpedia.org/resource/Lancaster,_Pennsylvania
84	NO_SENTENCE_SELECTED_:::Alisa Cooper (born June 5, 1952) is an American Democratic Party politician. She lives in Linwood, New Jersey.----0----EndIndex----109 ---- Mention ---Linwood, New Jersey	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Alisa_Cooper	http://dbpedia.org/resource/Linwood,_New_Jersey
85	Richard L. Steinberg (born December 23, 1972) is an American politician from Miami Beach, Florida.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Richard_L._Steinberg	http://dbpedia.org/resource/Miami_Beach,_Florida
86	Will Allen (born February 8, 1949) is an American urban farmer based in Milwaukee and a retired professional basketball player.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Will_Allen_(urban_farmer)	http://dbpedia.org/resource/Milwaukee
87	Beau McCoy (born November 12, 1980, in Burlington, Colorado) is an American politician from Omaha, Nebraska.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Beau_McCoy	http://dbpedia.org/resource/Omaha,_Nebraska
88	William Mihrtad \"Bill\" Paparian (born 1949 in Los Angeles, California) is an American politician, a former mayor of Pasadena, California, serving from 1995 to 1997.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Bill_Paparian	http://dbpedia.org/resource/Pasadena,_California
89	His district includes parts of Philadelphia, including the neighborhoods of Bella Vista, Chinatown, East Passyunk Crossing, Eastwick, Fairmount, Fishtown, Girard Estate, Grays Ferry, Hawthorne, Logan Square, Lower Kensington, Northern Liberties, Old City, Packer Park, Pennsport, Point Breeze, Port Richmond, Queen Village, Rittenhouse Square, Society Hill, Washington West, and Whitman.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Larry_Farnese	http://dbpedia.org/resource/Philadelphia
90	Edgar J. Malepeai (born August 7, 1950) is a Democratic politician from Pocatello, Idaho.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edgar_Malepeai	http://dbpedia.org/resource/Pocatello,_Idaho
91	In a three-way race, he finished third with 18 percent of the vote.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Michael_Kleen	http://dbpedia.org/resource/Rockford,_Illinois
92	Ada M. Fisher (born October 21, 1947 in Durham, North Carolina) is a retired physician from Salisbury, North Carolina and a frequent Republican candidate for office.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ada_Fisher	http://dbpedia.org/resource/Salisbury,_North_Carolina
93	Michael Yaki (born 1961) is a San Francisco attorney/consultant/political analyst, running his own consulting firm and currently serving as a Commissioner on the United States Commission on Civil Rights, succeeding Christopher Edley, Jr. in February 2005.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Michael_Yaki	http://dbpedia.org/resource/San_Francisco
94	Rashmi Sinha is an Indian-American businesswoman and CEO of San Francisco-based technology company SlideShare.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Rashmi_Sinha	http://dbpedia.org/resource/San_Francisco
95	Buckley is now an attorney and a CPA in Smyrna, Georgia, with a specialty in tax law and employee benefits.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Allen_Buckley	http://dbpedia.org/resource/Smyrna,_Georgia
96	He is married to Galit Sivan, has 5 children, and live in community village South of Tel Aviv, Israel.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ori_Sivan	http://dbpedia.org/resource/Tel_Aviv
97	Since November 5, 2012 she has been State Secretary for Social Affairs and Employment, dealing with unemployment insurances (partial), equality, long-term unemployment, poverty, health and safety in the Second Rutte cabinet.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Jetta_Klijnsma	http://dbpedia.org/resource/The_Hague
98	After moving to Tokyo, he won the 1st Shōnen Jump Rookie of the Year award in 1968.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Tsutomu_Adachi	http://dbpedia.org/resource/Tokyo
99	Janet Davis is a city councillor in Toronto, Ontario, Canada.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Janet_Davis	http://dbpedia.org/resource/Toronto
100	Tindal currently lives in Toronto, Ontario with her husband.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mardi_Tindal	http://dbpedia.org/resource/Toronto
101	Omer Arbel (born 1976) is a designer and sculptor based in Vancouver and Berlin.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Omer_Arbel	http://dbpedia.org/resource/Vancouver
102	NO_SENTENCE_SELECTED_:::Phil Hermanson (born February 28, 1965) is a former member of the Kansas House of Representatives for District 96 (2008-2012) and 98 (See Kansas Redistricting 2012), serving from 2008 - 2012. He is a Republican. His districts included southwest Wichita, Kansas.----0----EndIndex----260 ---- Mention ---Wichita, Kansas	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Phil_Hermanson	http://dbpedia.org/resource/Wichita,_Kansas
103	Alana Miller (born July 22, 1980 in Winnipeg) is a former professional squash player who represented Canada.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Alana_Miller	http://dbpedia.org/resource/Winnipeg
104	Miguel Angel Rodriguez [\"Migue\", \"Miguelon\", \"A-Rod\"] (born December 20, 1985 in Bogotá) is a professional male squash player who represents Colombia.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Miguel_Ángel_Rodríguez_(squash_player)	http://dbpedia.org/resource/Bogotá
105	Zac Alexander (born 11 February 1989 in Brisbane in Australia) is a professional squash player who represented Australia.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Zac_Alexander	http://dbpedia.org/resource/Brisbane
106	He hails from Amritsar in Punjab but residing in Jalandhar district.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Dharam_Singh_Uppal	http://dbpedia.org/resource/Jalandhar
107	He had been posted as a DSP (Deputy Superintendent of Police) in Bathinda, Jalandhar, Hoshiarpur, Kapurthala districts of Punjab.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Dharam_Singh_Uppal	http://dbpedia.org/resource/Jalandhar
108	Ryan Meili is a physician from Saskatoon, Saskatchewan, Canada.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ryan_Meili	http://dbpedia.org/resource/Saskatoon
109	In the 2009 2014 election he was elected to the Lok Sabha from the Machilipatnam constituency in Andhra Pradesh.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Konakalla_Narayana_Rao	http://dbpedia.org/resource/Machilipatnam
